7801,392,1198,418,632,332,1308,482,126
392,3361,354,606,268,66,560,36,16
1198,354,5836,362,644,12,836,2854,78
418,606,362,4368,584,94,672,92,210
632,268,644,584,10570,36,1154,330,70
332,66,12,94,36,1214,310,6,8
1308,560,836,672,1154,310,18232,128,310
482,36,2854,92,330,6,128,2961,18
126,16,78,210,70,8,310,18,2200
