-0.030721,0.11108
0.0010481,0.24164
0.12207,0.21962
0.10622,0.12467
0.28037,0.25834
0.28636,0.41078
0.1551,0.043878
0.26814,0.18853
0.34018,0.063897
0.25063,0.024188
0.046971,0.037764
0.35107,0.10822
0.31536,0.013608
0.42848,0.079627
0.49978,-0.092904
0.26674,0.08206
0.21123,-0.099934
-0.025748,-0.15748
0.03336,-0.15076
0.027115,-0.23704
-0.12808,-0.39021
0.22306,-0.21446
-0.027932,-0.23262
-0.19069,-0.12367
-0.18445,-0.07381
-0.059698,-0.010491
0.054071,-0.2972
0.056138,-0.42756
-0.12798,-0.28765
-0.07963,-0.25434
0.18306,-0.28848
-0.088946,-0.3367
-0.32605,-0.25391
0.087784,-0.15011
-0.081577,-0.15924
-0.22827,-0.067142
0.17854,0.21516
0.1755,-0.011886
0.10835,-0.048166
0.21118,-0.14759
0.36548,-0.06421
0.30286,-0.074199
0.082838,-0.096131
-0.12296,-0.015233
-0.20041,0.22336
-0.20137,-0.029004
-0.044149,0.20155
-0.15336,0.12429
-0.41372,-0.052906
-0.36644,0.048738
-0.34074,-0.010996
-0.46099,0.0045834
-0.02287,0.056688
-0.18099,0.056667
-0.025755,0.33975
-0.34726,0.38926
-0.47262,0.14041
-0.22646,0.14938
-0.22744,0.19746
-0.26111,0.016952
-0.25161,0.079198
-0.054301,0.15596
-0.064732,0.44874
