0.015483,0.01425
0.071874,0.021679
0.21582,0.20515
0.17245,0.16447
0.31344,0.16267
0.4766,0.18732
0.20536,-0.024538
0.31087,0.017866
0.3599,0.019235
0.25253,-0.1528
0.079877,0.067938
0.37151,-0.099192
0.20586,-0.2292
0.385,-0.055586
0.44223,-0.26465
0.25947,-0.064743
0.12743,-0.17656
-0.011021,0.12418
0.012443,0.10934
-0.0047237,-0.11512
-0.20571,-0.27706
0.12512,-0.2691
-0.1004,-0.16461
-0.16179,-0.015918
-0.20081,-0.09669
-0.0638,-0.086881
-0.040379,0.056882
0.086336,0.35493
-0.15435,0.14422
-0.18147,0.040955
0.066985,-0.28086
-0.26579,-0.0073681
-0.31892,-0.043201
0.048441,-0.068577
-0.082672,-0.04151
-0.23259,0.089825
0.22598,0.08602
0.1582,0.10234
-0.0024207,-0.23746
0.22448,0.05593
0.27699,-0.19291
0.19204,-0.20078
0.0043205,-0.19192
-0.11068,0.13745
-0.19476,0.2941
-0.17084,0.079394
0.060636,0.23735
-0.19385,-0.16579
-0.35805,0.046766
-0.40572,-0.069167
-0.31086,-0.14955
-0.42691,-0.03094
-0.0032542,-0.16324
-0.17541,-0.12097
-0.068444,-0.35187
-0.43685,-0.21962
-0.44073,0.098657
-0.11532,0.30706
-0.090327,0.3394
-0.21992,0.16884
-0.13289,0.17483
-0.0060328,0.20485
0.14002,0.51449
