-0.015873,3.2368e-07
-0.015872,7.3661e-07
-0.015871,2.3942e-06
-0.015872,2.9343e-06
-0.01587,2.9219e-06
-0.01587,4.0782e-06
-0.015871,1.1423e-06
-0.01587,1.7683e-06
-0.015869,1.1538e-06
-0.01587,-1.0184e-07
-0.015873,1.5932e-06
-0.015869,9.5834e-07
-0.01587,-1.2256e-06
-0.015869,1.4992e-06
-0.015862,1.7855e-06
-0.015871,7.7192e-07
-0.015871,-1.6962e-06
-0.015873,6.7236e-07
-0.015872,-8.6726e-07
-0.015873,-4.8157e-07
-0.015874,-3.5123e-06
-0.015871,-1.3818e-06
-0.015876,4.6642e-07
-0.015875,-4.7595e-07
-0.015874,-1.6928e-06
-0.015873,-1.8571e-06
-0.015875,2.1147e-06
-0.015877,1.606e-06
-0.015875,6.1592e-07
-0.015876,3.7e-07
-0.015872,-2.9805e-06
-0.015876,4.9783e-08
-0.015876,-1.0582e-06
-0.015872,-5.5311e-07
-0.015874,-1.0831e-06
-0.015874,-6.2672e-07
-0.015872,1.5354e-06
-0.015872,2.556e-06
-0.015872,-2.2489e-06
-0.015871,2.5385e-07
-0.01587,-9.2338e-07
-0.01587,-6.5775e-07
-0.015872,-1.6239e-06
-0.015874,8.4567e-07
-0.015875,2.57e-06
-0.015875,-2.1995e-08
-0.015873,2.5727e-06
-0.015874,-2.3466e-06
-0.015876,-2.0855e-06
-0.015876,-2.6417e-06
-0.015875,-3.2523e-06
-0.015876,-2.0084e-06
-0.015873,-2.2275e-06
-0.015875,-2.5402e-06
-0.015873,-3.8941e-06
-0.015877,-2.7358e-06
-0.015878,-1.9794e-06
-0.015874,2.6768e-06
-0.015874,3.5808e-06
-0.015875,1.5039e-06
-0.015874,4.9416e-07
-0.015874,2.2356e-06
0.98412,-8.1062e-11
