MSC74Axx,-0.006061,0.062378,19193
MSC74Bxx,-0.157910,-0.012537,18936
MSC74Cxx,-0.209220,-0.055360,12114
MSC74Dxx,-0.222066,0.149216,4963
MSC74Exx,0.044495,-0.058894,20002
MSC74Fxx,0.110885,0.019745,17716
MSC74Gxx,0.008970,-0.133647,14312
MSC74Hxx,-0.116427,0.065757,24994
MSC74Jxx,0.043222,0.242785,10946
MSC74Kxx,-0.101228,-0.130635,40773
MSC74Lxx,-0.054495,0.308754,5482
MSC74Mxx,0.000167,0.032891,13364
MSC74Nxx,0.500000,0.153108,1462
MSC74Pxx,-0.067729,-0.305209,6189
MSC74Qxx,0.337946,-0.236562,2247
MSC74Rxx,-0.042953,-0.073974,14468
MSC74Sxx,-0.067600,-0.027810,40324
