MSC00,0.037485,-0.009333,4938
MSC01,0.058947,-0.028635,4879
MSC03,0.10602,0.038439,12586
MSC05,0.11707,0.024167,11951
MSC06,0.1049,0.08106,4388
MSC08,0.15001,0.12961,2219
MSC11,0.08434,0.054138,14549
MSC12,0.042106,0.12347,2312
MSC13,0.064307,0.15767,4086
MSC14,0.0069165,0.16247,5131
MSC15,0.039877,0.024939,5407
MSC16,0.081984,0.15989,6252
MSC17,-0.02608,0.16121,2451
MSC18,0.072378,0.13866,3845
MSC19,0.13272,0.39386,45
MSC20,0.056996,0.10641,14968
MSC22,-0.05016,0.08928,4882
MSC26,-0.0066956,0.0077949,4257
MSC28,-0.029406,0.040287,4958
MSC30,-0.060961,0.024572,9530
MSC31,-0.13768,-0.02653,2694
MSC32,-0.072591,0.10879,4654
MSC33,-0.090811,-0.02749,3681
MSC34,-0.037461,-0.049465,16983
MSC35,-0.075384,-0.055805,19527
MSC37,-0.12245,0.043872,2281
MSC39,-0.016658,-0.022624,2020
MSC40,-0.10908,0.0010807,2457
MSC41,-0.013082,-0.066797,6893
MSC42,-0.08089,-0.034947,5362
MSC43,-0.10667,0.090307,2821
MSC44,-0.10451,-0.06206,2274
MSC45,-0.086518,-0.096091,5154
MSC46,-0.028594,0.029486,16574
MSC47,-0.047598,-0.004389,14001
MSC49,-0.0091281,-0.095164,7818
MSC51,0.05696,0.073856,4486
MSC52,0.10629,0.0070522,2541
MSC53,-0.091472,0.071304,10563
MSC54,0.010923,0.078108,11123
MSC55,-0.0090296,0.14407,5026
MSC57,-0.034433,0.12714,6922
MSC58,-0.079314,0.05432,3644
MSC60,0.026348,-0.064018,21078
MSC62,0.08783,-0.10986,18787
MSC65,0.022152,-0.089046,22439
MSC68,0.10985,-0.045673,17906
MSC70,-0.043885,-0.096828,6614
MSC74,-0.050049,-0.13837,16954
MSC76,-0.085374,-0.1479,16934
MSC78,-0.17084,-0.10058,278
MSC80,-0.11754,-0.18935,583
MSC81,-0.13443,0.023699,1222
MSC82,-0.13312,-0.1069,650
MSC83,-0.20711,0.00027783,704
MSC85,-0.18363,-0.17776,236
MSC86,-0.067724,-0.23697,258
MSC90,0.096497,-0.08344,14347
MSC91,0.11188,-0.085072,8852
MSC92,0.042797,-0.12171,3706
MSC93,0.042854,-0.09635,13543
MSC94,0.091103,-0.043551,8859
MSC97,0.75881,-0.25859,31
