4342,10395,12590,7662,10315,6795,5834,6512
10395,6053,14301,9373,12026,8506,7545,8223
12590,14301,8248,11568,14221,10701,9740,10418
7662,9373,11568,3320,9293,5773,4812,5490
10315,12026,14221,9293,5973,8426,7465,8143
6795,8506,10701,5773,8426,2453,3945,4623
5834,7545,9740,4812,7465,3945,1492,3662
6512,8223,10418,5490,8143,4623,3662,2170
