1.00000000,0.00919118,0.00080640,0.01179236,0.01006923,0.00020115,0.00336449,0.00340960,0.00019926,0.00008184,0.00086025,0.00014765,0.00026152,0.00000000,0.00000000,0.00167594,0.02090592,0.00054990,0.00126994,0.00104904
0.00919118,1.00000000,0.00291528,0.03471655,0.02632467,0.01140916,0.02201071,0.02156722,0.01349575,0.00263433,0.00950331,0.00238881,0.00398869,0.00054975,0.02376103,0.00730984,0.00357942,0.01456984,0.00543906,0.00400000
0.00080640,0.00291528,1.00000000,0.04649965,0.00078719,0.02644078,0.00940473,0.00850065,0.00472551,0.02065177,0.02369764,0.01479533,0.01495451,0.00356041,0.00218103,0.02194449,0.00160986,0.01338017,0.02588615,0.01848154
0.01179236,0.03471655,0.04649965,1.00000000,0.02073666,0.04524936,0.04281385,0.04388799,0.01509769,0.02978150,0.04329461,0.01676493,0.04212788,0.00134470,0.00979432,0.03317826,0.00595770,0.04833328,0.04570659,0.00594866
0.01006923,0.02632467,0.00078719,0.02073666,1.00000000,0.00594460,0.02248656,0.04156889,0.00351072,0.00214065,0.00291230,0.00121956,0.00650865,0.00131105,0.00847817,0.00991807,0.00606796,0.00744325,0.00702226,0.00499227
0.00020115,0.01140916,0.02644078,0.04524936,0.00594460,1.00000000,0.07406115,0.05889674,0.02083760,0.04589833,0.04059224,0.03086299,0.16834907,0.00185357,0.00699369,0.01983204,0.00080300,0.04049475,0.18118484,0.00938532
0.00336449,0.02201071,0.00940473,0.04281385,0.02248656,0.07406115,1.00000000,0.11317148,0.02056908,0.03111740,0.03273735,0.00417193,0.00757257,0.00763359,0.01045752,0.00746818,0.00184877,0.01573338,0.03312533,0.00295712
0.00340960,0.02156722,0.00850065,0.04388799,0.04156889,0.05889674,0.11317148,1.00000000,0.04219823,0.04577080,0.04530841,0.01666889,0.03149379,0.00475926,0.01074276,0.00818066,0.00678329,0.01396378,0.05361346,0.01202070
0.00019926,0.01349575,0.00472551,0.01509769,0.00351072,0.02083760,0.02056908,0.04219823,1.00000000,0.01977787,0.07572959,0.02995017,0.02814231,0.00121750,0.01128898,0.07986763,0.00019810,0.00642074,0.01099203,0.00747287
0.00008184,0.00263433,0.02065177,0.02978150,0.00214065,0.04589833,0.03111740,0.04577080,0.01977787,1.00000000,0.01936612,0.01028997,0.01868283,0.00154434,0.00206276,0.00625612,0.00171443,0.00737602,0.03488244,0.00620542
0.00086025,0.00950331,0.02369764,0.04329461,0.00291230,0.04059224,0.03273735,0.04530841,0.07572959,0.01936612,1.00000000,0.06370738,0.03493450,0.03245518,0.01140764,0.02411874,0.00188776,0.01372767,0.05227415,0.00984272
0.00014765,0.00238881,0.01479533,0.01676493,0.00121956,0.03086299,0.00417193,0.01666889,0.02995017,0.01028997,0.06370738,1.00000000,0.10550459,0.01057645,0.00323021,0.01562777,0.00029465,0.01900846,0.05261128,0.06822739
0.00026152,0.00398869,0.01495451,0.04212788,0.00650865,0.16834907,0.00757257,0.03149379,0.02814231,0.01868283,0.03493450,0.10550459,1.00000000,0.00120907,0.00307629,0.04133457,0.00067890,0.02147171,0.07458779,0.10758510
0.00000000,0.00054975,0.00356041,0.00134470,0.00131105,0.00185357,0.00763359,0.00475926,0.00121750,0.00154434,0.03245518,0.01057645,0.00120907,1.00000000,0.00527357,0.00041127,0.00000000,0.00366300,0.00568950,0.00352113
0.00000000,0.02376103,0.00218103,0.00979432,0.00847817,0.00699369,0.01045752,0.01074276,0.01128898,0.00206276,0.01140764,0.00323021,0.00307629,0.00527357,1.00000000,0.00402965,0.00490497,0.00472402,0.00658239,0.00262030
0.00167594,0.00730984,0.02194449,0.03317826,0.00991807,0.01983204,0.00746818,0.00818066,0.07986763,0.00625612,0.02411874,0.01562777,0.04133457,0.00041127,0.00402965,1.00000000,0.00060670,0.04479820,0.01917830,0.02125207
0.02090592,0.00357942,0.00160986,0.00595770,0.00606796,0.00080300,0.00184877,0.00678329,0.00019810,0.00171443,0.00188776,0.00029465,0.00067890,0.00000000,0.00490497,0.00060670,1.00000000,0.00190918,0.00110602,0.00130124
0.00054990,0.01456984,0.01338017,0.04833328,0.00744325,0.04049475,0.01573338,0.01396378,0.00642074,0.00737602,0.01372767,0.01900846,0.02147171,0.00366300,0.00472402,0.04479820,0.00190918,1.00000000,0.04289235,0.00539084
0.00126994,0.00543906,0.02588615,0.04570659,0.00702226,0.18118484,0.03312533,0.05361346,0.01099203,0.03488244,0.05227415,0.05261128,0.07458779,0.00568950,0.00658239,0.01917830,0.00110602,0.04289235,1.00000000,0.02213870
0.00104904,0.00400000,0.01848154,0.00594866,0.00499227,0.00938532,0.00295712,0.01202070,0.00747287,0.00620542,0.00984272,0.06822739,0.10758510,0.00352113,0.00262030,0.02125207,0.00130124,0.00539084,0.02213870,1.00000000
