2,4,8,3,3,2,52,6,3,2,5,4,4,2,2,14,3,4,3,9,3,4,3,5,4,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
4,2,8,3,3,2,52,6,3,2,5,4,4,2,2,14,3,4,3,9,3,4,3,5,4,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
8,8,6,7,7,6,56,10,7,6,9,8,8,6,6,18,7,8,7,13,7,8,7,9,8,7,6,8,8,9,7,7,8,7,6,7,6,9,19,12,6,8,7,9,7,7,6,6,6,6,6,7,6,6,6,7,6,6,8,7,6,6,6
3,3,7,1,2,1,51,5,2,1,4,3,3,1,1,13,2,3,2,8,2,3,2,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
3,3,7,2,1,1,51,5,2,1,4,3,3,1,1,13,2,3,2,8,2,3,2,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
2,2,6,1,1,0,50,4,1,0,3,2,2,0,0,12,1,2,1,7,1,2,1,3,2,1,0,2,2,3,1,1,2,1,0,1,0,3,13,6,0,2,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
52,52,56,51,51,50,50,54,51,50,53,52,52,50,50,62,51,52,51,57,51,52,51,53,52,51,50,52,52,53,51,51,52,51,50,51,50,53,63,56,50,52,51,53,51,51,50,50,50,50,50,51,50,50,50,51,50,50,52,51,50,50,50
6,6,10,5,5,4,54,4,5,4,7,6,6,4,4,16,5,6,5,11,5,6,5,7,6,5,4,6,6,7,5,5,6,5,4,5,4,7,17,10,4,6,5,7,5,5,4,4,4,4,4,5,4,4,4,5,4,4,6,5,4,4,4
3,3,7,2,2,1,51,5,1,1,4,3,3,1,1,13,2,3,2,8,2,3,2,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
2,2,6,1,1,0,50,4,1,0,3,2,2,0,0,12,1,2,1,7,1,2,1,3,2,1,0,2,2,3,1,1,2,1,0,1,0,3,13,6,0,2,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
5,5,9,4,4,3,53,7,4,3,3,5,5,3,3,15,4,5,4,10,4,5,4,6,5,4,3,5,5,6,4,4,5,4,3,4,3,6,16,9,3,5,4,6,4,4,3,3,3,3,3,4,3,3,3,4,3,3,5,4,3,3,3
4,4,8,3,3,2,52,6,3,2,5,2,4,2,2,14,3,4,3,9,3,4,3,5,4,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
4,4,8,3,3,2,52,6,3,2,5,4,2,2,2,14,3,4,3,9,3,4,3,5,4,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
2,2,6,1,1,0,50,4,1,0,3,2,2,0,0,12,1,2,1,7,1,2,1,3,2,1,0,2,2,3,1,1,2,1,0,1,0,3,13,6,0,2,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
2,2,6,1,1,0,50,4,1,0,3,2,2,0,0,12,1,2,1,7,1,2,1,3,2,1,0,2,2,3,1,1,2,1,0,1,0,3,13,6,0,2,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
14,14,18,13,13,12,62,16,13,12,15,14,14,12,12,12,13,14,13,19,13,14,13,15,14,13,12,14,14,15,13,13,14,13,12,13,12,15,25,18,12,14,13,15,13,13,12,12,12,12,12,13,12,12,12,13,12,12,14,13,12,12,12
3,3,7,2,2,1,51,5,2,1,4,3,3,1,1,13,1,3,2,8,2,3,2,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
4,4,8,3,3,2,52,6,3,2,5,4,4,2,2,14,3,2,3,9,3,4,3,5,4,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
3,3,7,2,2,1,51,5,2,1,4,3,3,1,1,13,2,3,1,8,2,3,2,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
9,9,13,8,8,7,57,11,8,7,10,9,9,7,7,19,8,9,8,7,8,9,8,10,9,8,7,9,9,10,8,8,9,8,7,8,7,10,20,13,7,9,8,10,8,8,7,7,7,7,7,8,7,7,7,8,7,7,9,8,7,7,7
3,3,7,2,2,1,51,5,2,1,4,3,3,1,1,13,2,3,2,8,1,3,2,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
4,4,8,3,3,2,52,6,3,2,5,4,4,2,2,14,3,4,3,9,3,2,3,5,4,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
3,3,7,2,2,1,51,5,2,1,4,3,3,1,1,13,2,3,2,8,2,3,1,4,3,2,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
5,5,9,4,4,3,53,7,4,3,6,5,5,3,3,15,4,5,4,10,4,5,4,3,5,4,3,5,5,6,4,4,5,4,3,4,3,6,16,9,3,5,4,6,4,4,3,3,3,3,3,4,3,3,3,4,3,3,5,4,3,3,3
4,4,8,3,3,2,52,6,3,2,5,4,4,2,2,14,3,4,3,9,3,4,3,5,2,3,2,4,4,5,3,3,4,3,2,3,2,5,15,8,2,4,3,5,3,3,2,2,2,2,2,3,2,2,2,3,2,2,4,3,2,2,2
3,3,7,2,2,1,51,5,2,1,4,3,3,1,1,13,2,3,2,8,2,3,2,4,3,1,1,3,3,4,2,2,3,2,1,2,1,4,14,7,1,3,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1
