MSC00,0.015182,0.0068683,43016
MSC01,0.071804,0.020086,32593
MSC03,0.22241,0.19545,69110
MSC05,0.17451,0.16722,88277
MSC06,0.31583,0.15685,22742
MSC08,0.47744,0.18109,10384
MSC11,0.21639,0.016061,78110
MSC12,0.31069,0.026301,12512
MSC13,0.36068,0.016034,21232
MSC14,0.25963,-0.15249,45111
MSC15,0.081378,0.088083,34340
MSC16,0.37176,-0.099342,37396
MSC17,0.20195,-0.23066,26380
MSC18,0.38282,-0.058659,16787
MSC19,0.44112,-0.26345,3630
MSC20,0.25964,-0.064528,71931
MSC22,0.1242,-0.18036,25652
MSC26,-0.0017512,0.12236,28355
MSC28,-0.0019946,0.065924,24206
MSC30,-0.0092097,-0.118,50659
MSC31,-0.20787,-0.27338,12761
MSC32,0.12045,-0.27278,29746
MSC33,-0.1031,-0.15807,21537
MSC34,-0.16213,-0.01195,105712
MSC35,-0.20111,-0.097756,181473
MSC37,-0.060684,-0.090002,60760
MSC39,-0.034572,0.10725,15633
MSC40,0.08285,0.35688,8768
MSC41,-0.14926,0.14766,38822
MSC42,-0.18541,0.047092,32572
MSC43,0.0642,-0.28282,12042
MSC44,-0.26279,0.0062806,10416
MSC45,-0.31954,-0.039833,25834
MSC46,0.049127,-0.073358,83294
MSC47,-0.083114,-0.044952,83936
MSC49,-0.23208,0.086286,50846
MSC51,0.22328,0.085423,22324
MSC52,0.15791,0.098913,18702
MSC53,-0.0085407,-0.23695,73394
MSC54,0.20765,-0.0067359,49015
MSC55,0.27151,-0.20091,21338
MSC57,0.19096,-0.19683,35685
MSC58,0.0013654,-0.19131,42706
MSC60,-0.11724,0.13128,124863
MSC62,-0.19592,0.29606,131661
MSC65,-0.16739,0.084687,168965
MSC68,0.066232,0.24068,207187
MSC70,-0.19498,-0.16478,41617
MSC74,-0.35589,0.044373,118990
MSC76,-0.40206,-0.069607,142879
MSC78,-0.30848,-0.14985,18200
MSC80,-0.42634,-0.037376,24282
MSC81,0.00048356,-0.16087,75426
MSC82,-0.18041,-0.12097,39353
MSC83,-0.073663,-0.3519,31686
MSC85,-0.44115,-0.21411,6827
MSC86,-0.4414,0.10307,12664
MSC90,-0.117,0.30423,118085
MSC91,-0.090403,0.3384,71639
MSC92,-0.22117,0.17277,49376
MSC93,-0.13029,0.17642,100682
MSC94,0.0072666,0.20321,56249
MSC97,0.15625,0.5213,1231
