MSC00,0.0086272,-0.077341,2415
MSC01,0.0053308,-0.19073,1361
MSC03,-0.24478,0.12377,2696
MSC05,-0.142,0.11671,5613
MSC06,-0.3512,0.17903,846
MSC08,-0.47923,0.12022,272
MSC11,-0.17185,0.02128,3711
MSC12,-0.34131,0.10971,400
MSC13,-0.3378,-0.0042928,972
MSC14,-0.21731,-0.12469,2336
MSC15,-0.045131,0.046807,1769
MSC16,-0.35886,-0.07548,1686
MSC17,-0.2112,-0.22063,1081
MSC18,-0.41225,-0.096827,713
MSC19,-0.41683,-0.26317,275
MSC20,-0.27217,-0.04181,2566
MSC22,-0.16802,-0.1321,852
MSC26,0.0051116,0.16576,1677
MSC28,-0.091726,0.20499,811
MSC30,-0.059526,-0.016953,1959
MSC31,0.19206,-0.26878,389
MSC32,-0.1439,-0.20754,1108
MSC33,-0.00010892,0.20608,1092
MSC34,0.15532,0.0099514,5417
MSC35,0.19715,-0.078877,9614
MSC37,0.082104,-0.049569,4063
MSC39,-0.059123,0.29659,976
MSC40,-0.017154,0.43434,318
MSC41,0.057964,0.30273,1113
MSC42,0.091252,0.24198,1548
MSC43,-0.16372,0.27584,362
MSC44,0.15772,0.28813,353
MSC45,0.3513,0.21775,880
MSC46,-0.064036,0.096478,2869
MSC47,0.042522,0.053021,4666
MSC49,0.21228,-0.010485,2211
MSC51,-0.19498,-0.034148,659
MSC52,-0.1734,0.083661,793
MSC53,-0.069325,-0.2016,2902
MSC54,-0.23229,0.1978,1784
MSC55,-0.29402,-0.20759,669
MSC57,-0.21616,-0.19194,1271
MSC58,-0.075068,-0.16754,1579
MSC60,0.14076,0.073665,4762
MSC62,0.29955,0.12548,5779
MSC65,0.2043,0.061567,9218
MSC68,0.12778,0.1386,11288
MSC70,0.121,-0.22421,1553
MSC74,0.37972,-0.099369,3756
MSC76,0.36172,-0.13421,6189
MSC78,0.2769,-0.15279,1606
MSC80,0.37757,-0.18892,1415
MSC81,0.0258,-0.13639,5227
MSC82,0.20463,-0.11846,3052
MSC83,0.061535,-0.31853,2228
MSC85,0.25268,-0.35347,713
MSC86,0.5082,-0.03783,591
MSC90,0.2186,0.14458,7388
MSC91,0.25986,0.19395,5312
MSC92,0.2944,0.056614,3667
MSC93,0.25598,0.028444,4196
MSC94,0.10935,0.15395,3429
MSC97,-0.014562,-0.34319,465
