7801,11162,13637,12169,18371,9015,26033,10762,10001
11162,3361,9197,7729,13931,4575,21593,6322,5561
13637,9197,5836,10204,16406,7050,24068,8797,8036
12169,7729,10204,4368,14938,5582,22600,7329,6568
18371,13931,16406,14938,10570,11784,28802,13531,12770
9015,4575,7050,5582,11784,1214,19446,4175,3414
26033,21593,24068,22600,28802,19446,18232,21193,20432
10762,6322,8797,7329,13531,4175,21193,2961,5161
10001,5561,8036,6568,12770,3414,20432,5161,2200
