MSC62Axx,-0.388187,0.058779,3298
MSC62Bxx,-0.337367,-0.070420,4301
MSC62Cxx,-0.217722,0.074299,7525
MSC62Dxx,-0.188227,-0.309934,4873
MSC62Exx,0.074403,-0.136647,19247
MSC62Fxx,-0.004024,0.017430,35933
MSC62Gxx,0.084704,-0.090095,31070
MSC62Hxx,-0.011121,-0.043963,27913
MSC62Jxx,0.033449,0.072107,22389
MSC62Kxx,0.144112,0.312613,8053
MSC62Lxx,-0.123868,0.259783,6661
MSC62Mxx,0.122064,0.072022,27325
MSC62Nxx,0.186762,-0.175376,12232
MSC62Pxx,0.125020,-0.008691,38685
MSC62Qxx,0.500000,-0.031915,1340
