MSC76Axx,-0.332055,0.097431,12368
MSC76Bxx,-0.027144,-0.217185,21748
MSC76Dxx,-0.206141,-0.138271,32668
MSC76Exx,-0.106835,0.069997,15471
MSC76Fxx,-0.007508,-0.081567,14861
MSC76Gxx,0.296100,-0.276308,2298
MSC76Hxx,0.385946,-0.205147,2338
MSC76Jxx,0.360960,-0.083482,2453
MSC76Kxx,0.466248,0.063260,1199
MSC76Lxx,0.207229,0.068552,6026
MSC76Mxx,-0.036179,-0.044287,51559
MSC76Nxx,0.146053,-0.028403,13369
MSC76Pxx,0.228896,0.281361,4987
MSC76Qxx,0.074595,-0.308635,7487
MSC76Rxx,-0.296090,0.015115,12879
MSC76Sxx,-0.357772,-0.041012,13659
MSC76Txx,-0.137784,-0.036276,14486
MSC76Uxx,-0.203806,0.117420,6098
MSC76Vxx,0.026804,0.049902,5004
MSC76Wxx,-0.162188,0.199719,10847
MSC76Xxx,0.038091,0.327864,6259
MSC76Yxx,0.027400,0.500000,2177
MSC76Zxx,-0.384821,-0.330049,2894
