MSC00,0.014807,0.0080801,24387
MSC01,0.047179,-0.014075,19523
MSC03,0.19311,0.094011,43883
MSC05,0.15901,0.088579,52486
MSC06,0.2357,0.043855,15217
MSC08,0.35386,0.022115,7494
MSC11,0.13707,-0.055362,49208
MSC12,0.19409,-0.079837,8657
MSC13,0.263,-0.082483,13705
MSC14,0.15253,-0.17261,26682
MSC15,0.06292,0.018643,21985
MSC16,0.22334,-0.15944,24049
MSC17,0.080863,-0.20918,16248
MSC18,0.244,-0.11277,11535
MSC19,0.26559,-0.31389,1273
MSC20,0.15556,-0.10573,49408
MSC22,0.038447,-0.14888,17976
MSC26,0.036152,0.09812,17084
MSC28,0.029812,0.067346,16338
MSC30,-0.022378,-0.072537,35098
MSC31,-0.20943,-0.1215,8958
MSC32,0.013187,-0.20421,19476
MSC33,-0.12751,-0.094211,13350
MSC34,-0.12379,0.029888,65839
MSC35,-0.16246,-0.020961,106839
MSC37,-0.072626,-0.076074,26168
MSC39,-0.013961,0.082002,7606
MSC40,0.1086,0.2218,6619
MSC41,-0.087645,0.12434,28213
MSC42,-0.11533,0.13231,20167
MSC43,-0.022904,-0.21592,8494
MSC44,-0.19145,0.061829,7479
MSC45,-0.22848,0.039962,18922
MSC46,0.003963,-0.043877,57517
MSC47,-0.068457,-0.0046415,52337
MSC49,-0.14189,0.097605,33342
MSC51,0.16283,-0.020075,15971
MSC52,0.12854,0.047468,11348
MSC53,-0.066846,-0.16407,47959
MSC54,0.15892,0.027854,34764
MSC55,0.11637,-0.19477,15546
MSC57,0.074749,-0.18265,23900
MSC58,-0.0473,-0.12247,26879
MSC60,-0.048216,0.12779,84342
MSC62,-0.051649,0.24674,82069
MSC65,-0.10379,0.087549,106257
MSC68,0.10897,0.13648,89737
MSC70,-0.16744,-0.040962,26535
MSC74,-0.23508,0.098845,72313
MSC76,-0.29864,0.019445,84221
MSC78,-0.24926,-0.065728,7064
MSC80,-0.29634,0.052477,11446
MSC81,-0.059586,-0.12935,28564
MSC82,-0.1561,-0.071258,14516
MSC83,-0.14821,-0.22858,11349
MSC85,-0.35634,-0.0716,3469
MSC86,-0.31832,0.13523,5288
MSC90,-0.0075171,0.24158,67614
MSC91,0.028022,0.26535,35490
MSC92,-0.11848,0.17504,22102
MSC93,-0.051206,0.13879,64836
MSC94,0.0626,0.14922,30639
MSC97,0.51485,0.41935,87
