MSC00,0.037586,0.0042883,891
MSC01,-0.022316,0.049792,708
MSC03,0.067128,0.094345,1491
MSC05,0.071066,0.063865,1880
MSC06,0.048254,0.12579,577
MSC08,0.058245,0.19205,287
MSC11,-0.023971,0.081925,1748
MSC12,-0.0024245,0.14313,343
MSC13,-0.031277,0.1584,495
MSC14,-0.083069,0.10876,1157
MSC15,0.013984,0.029364,952
MSC16,-0.05408,0.15879,885
MSC17,-0.11146,0.06261,538
MSC18,-0.057452,0.14064,446
MSC19,-0.13867,0.31593,12
MSC20,-0.024252,0.09714,1900
MSC22,-0.0791,0.036726,742
MSC26,0.056745,-0.018687,703
MSC28,-0.0056736,0.01219,567
MSC30,-0.030161,-0.0040931,1547
MSC31,-0.13279,-0.06121,291
MSC32,-0.11658,0.032307,884
MSC33,0.047369,-0.053464,513
MSC34,-0.006813,-0.075403,2656
MSC35,-0.048791,-0.086298,4868
MSC37,-0.076959,-0.034799,1024
MSC39,0.090379,-0.018348,253
MSC40,0.10613,-0.12142,220
MSC41,0.071484,-0.067028,1114
MSC42,0.059586,-0.08226,747
MSC43,-0.085227,0.024073,259
MSC44,0.050037,-0.13262,293
MSC45,-0.020685,-0.13733,743
MSC46,-0.020805,-0.015163,2271
MSC47,-0.019676,-0.050843,2140
MSC49,0.0010762,-0.065228,1366
MSC51,3.5483e-05,0.10299,683
MSC52,0.029964,0.069171,455
MSC53,-0.10576,-0.0025306,1983
MSC54,0.045329,0.075005,1173
MSC55,-0.1052,0.091776,555
MSC57,-0.086222,0.078237,871
MSC58,-0.077291,-0.0065639,1226
MSC60,0.030698,-0.023475,3530
MSC62,0.13831,-0.04828,3594
MSC65,0.011917,-0.078082,4633
MSC68,0.10286,0.043438,3271
MSC70,-0.079896,-0.06598,1084
MSC74,-0.039269,-0.12499,2827
MSC76,-0.070534,-0.13632,3474
MSC78,-0.087889,-0.11216,344
MSC80,-0.046909,-0.18029,467
MSC81,-0.086405,-0.012358,1061
MSC82,-0.0867,-0.081273,671
MSC83,-0.1635,-0.039036,534
MSC85,-0.12915,-0.17755,212
MSC86,0.0024316,-0.19453,195
MSC90,0.1144,-0.0054198,2770
MSC91,0.15691,0.011285,1156
MSC92,0.032563,-0.10467,794
MSC93,0.022714,-0.043729,2636
MSC94,0.071089,0.030449,944
MSC97,0.81867,0.026961,2
