-0.026432,0.066243
-0.073613,0.23303
0.26912,-0.087466
0.1271,-0.014945
0.34429,-0.13433
0.50184,-0.11987
0.18052,-0.0022281
0.33419,-0.057803
0.32181,0.054924
0.20329,0.13094
0.049163,-0.0023816
0.31929,0.14877
0.15786,0.23642
0.37939,0.15398
0.38961,0.2701
0.26681,0.069153
0.16291,0.078839
0.02642,-0.20421
0.082132,-0.24648
0.052826,-0.14935
-0.11157,-0.34473
0.1514,0.13121
0.012664,-0.077429
-0.15927,0.027684
-0.19969,0.049703
-0.096792,0.072161
-0.020583,-0.18571
0.14197,-0.41255
-0.0082272,-0.30535
-0.094103,-0.24652
0.15995,-0.26279
-0.068665,-0.30934
-0.37065,-0.16992
0.093745,-0.141
-0.068594,-0.13485
-0.21674,-0.077645
0.25366,0.010766
0.16172,-0.095749
0.025387,0.19022
0.23805,-0.17639
0.27791,0.23315
0.19569,0.23057
0.030176,0.14989
-0.11907,-0.10154
-0.26887,-0.17135
-0.19081,-0.050236
-0.067762,0.12009
-0.19124,0.2366
-0.37991,0.04181
-0.33637,0.1498
-0.3455,0.078423
-0.48255,0.056145
-0.028755,0.15895
-0.18232,0.11468
-0.10802,0.34119
-0.39662,0.31538
-0.44001,0.11035
-0.17662,-0.12828
-0.22076,-0.1903
-0.254,-0.01039
-0.2,-0.016
-0.059503,-0.051345
0.052715,0.41732
