-0.033835,-0.020929
-0.044857,-0.022241
-0.049599,-0.078776
0.78873,0.030419
-0.022848,-0.016791
-0.039286,-0.01727
-0.044861,-0.052254
-0.069285,0.50458
-0.034147,-0.044593
-0.039661,-0.044825
-0.036383,-0.051703
-0.070489,0.53087
-0.01175,-0.030006
-0.011023,-0.037075
-0.032357,-0.031334
-0.069939,0.52589
-0.03072,-0.015119
-0.049233,-0.069486
-0.058916,-0.077283
-0.067379,0.45646
-0.029227,-0.054719
-0.065974,0.42144
-0.056873,-0.068598
-0.020561,-0.05256
-0.062086,-0.10463
-0.023683,-0.038011
-0.025503,-0.048632
-0.01557,-0.047639
-0.039928,-0.057549
-0.047317,-0.058514
-0.028225,-0.042035
-0.021929,-0.044054
-0.016457,-0.041443
-0.017441,-0.027355
-0.016275,-0.020714
-0.025638,-0.028648
-0.02233,-0.023888
-0.039916,-0.049594
-0.045635,-0.046957
-0.020555,-0.031907
-0.027627,-0.021548
-0.049739,-0.027756
-0.017651,-0.036075
-0.072203,-0.10791
0.79115,0.023344
0.78381,0.024782
-0.046973,-0.033852
-0.035314,-0.03979
-0.055251,-0.083021
-0.053743,-0.074904
-0.068696,-0.10105
-0.042908,-0.029144
-0.038374,-0.024581
-0.065607,-0.11151
-0.03105,-0.036901
-0.03095,-0.048254
-0.031406,-0.026478
-0.026909,-0.033736
-0.042171,-0.03678
-0.04393,-0.041354
-0.037341,-0.03071
-0.037799,-0.035699
-0.050354,-0.039586
