0.014972,0.015094
0.064969,0.01877
0.20937,0.21501
0.16284,0.17348
0.32067,0.17513
0.46748,0.22526
0.20748,-0.017002
0.31787,0.042493
0.35826,0.025141
0.25314,-0.13553
0.084894,0.06572
0.37791,-0.084292
0.21798,-0.22826
0.39776,-0.045514
0.44769,-0.25988
0.27476,-0.056516
0.13581,-0.1812
-0.014089,0.11494
0.016959,0.12072
0.010221,-0.13216
-0.19847,-0.2847
0.13923,-0.26038
-0.086462,-0.15921
-0.16863,-0.016809
-0.20306,-0.10543
-0.057723,-0.08169
-0.035556,0.067896
0.066632,0.36593
-0.14983,0.1239
-0.17054,0.036671
0.084039,-0.29629
-0.25979,-0.032486
-0.33204,-0.063506
0.053673,-0.065757
-0.086663,-0.040398
-0.24404,0.074758
0.2324,0.054913
0.16703,0.09577
0.018966,-0.23256
0.2187,0.12944
0.29657,-0.17816
0.21034,-0.19606
0.015513,-0.1923
-0.11252,0.15188
-0.2146,0.28208
-0.19008,0.080778
0.050914,0.24513
-0.17673,-0.18485
-0.3726,0.037163
-0.40866,-0.075687
-0.30714,-0.14938
-0.43346,-0.044673
-0.0056214,-0.15868
-0.16885,-0.11523
-0.059996,-0.34384
-0.41609,-0.24306
-0.4512,0.087056
-0.12925,0.30341
-0.11472,0.34084
-0.22874,0.17034
-0.16519,0.17135
-0.027529,0.20271
0.094814,0.44773
