-0.015872,4.9648e-07
-0.015872,1.2878e-06
-0.015871,4.2884e-06
-0.015872,4.2226e-06
-0.015869,4.2491e-06
-0.015868,5.8695e-06
-0.01587,2.0693e-06
-0.015868,2.6658e-06
-0.015867,1.7555e-06
-0.015868,-2.1068e-07
-0.015873,2.2678e-06
-0.015867,1.9644e-06
-0.015868,-1.9257e-06
-0.015867,3.0968e-06
-0.015853,7.3075e-06
-0.015869,1.2069e-06
-0.01587,-2.292e-06
-0.015875,6.8311e-07
-0.015873,-1.0093e-06
-0.015874,-3.9209e-07
-0.015875,-5.5999e-06
-0.01587,-3.0616e-06
-0.015877,3.425e-08
-0.015875,-7.8944e-07
-0.015875,-2.5908e-06
-0.015872,-2.9527e-06
-0.015877,2.4298e-06
-0.01588,1.666e-06
-0.015877,7.1282e-07
-0.015877,-2.8875e-07
-0.015871,-5.3357e-06
-0.015878,-7.7703e-07
-0.015877,-2.1453e-06
-0.015873,-1.2657e-06
-0.015874,-1.5884e-06
-0.015875,-9.7764e-07
-0.015869,1.374e-07
-0.015872,3.7583e-06
-0.015871,-3.2874e-06
-0.015871,9.8283e-07
-0.015869,-1.6034e-06
-0.015869,-1.4e-06
-0.015872,-2.4927e-06
-0.015875,1.8611e-06
-0.015876,3.9148e-06
-0.015876,4.0307e-07
-0.015873,4.0431e-06
-0.015874,-3.4738e-06
-0.015877,-2.772e-06
-0.015878,-3.8378e-06
-0.015876,-4.4971e-06
-0.015879,-2.5338e-06
-0.015872,-3.468e-06
-0.015875,-3.5015e-06
-0.015873,-5.5942e-06
-0.015878,-6.0049e-06
-0.015881,-2.6297e-06
-0.015874,4.1931e-06
-0.015875,5.1954e-06
-0.015876,2.6839e-06
-0.015874,1.3227e-06
-0.015874,3.5294e-06
0.98412,-3.131e-10
