1.00000000,0.15617259,0.02833907,0.12202904,0.03162631,0.10803621,0.04091789,0.02750177,0.00622837,0.01777752,0.09551959,0.01707852,0.04721404,0.00338757
0.15617259,1.00000000,0.07152562,0.15617260,0.00383010,0.09056401,0.02336983,0.02606841,0.00268470,0.02335050,0.09016564,0.01247051,0.01543853,0.00870241
0.02833907,0.07152562,1.00000000,0.01709674,0.00682176,0.01841136,0.01918172,0.00507376,0.02316602,0.01936463,0.01465902,0.02472133,0.02111473,0.00475162
0.12202904,0.15617260,0.01709674,1.00000000,0.03792974,0.07857865,0.02005453,0.07278743,0.00188495,0.01030227,0.06621096,0.01524636,0.01079258,0.00287367
0.03162631,0.00383010,0.00682176,0.03792974,1.00000000,0.03633147,0.00855419,0.01205597,0.00251976,0.00264550,0.02124980,0.04322837,0.02383643,0.01540015
0.10803621,0.09056401,0.01841136,0.07857865,0.03633147,1.00000000,0.02020666,0.02070900,0.00528553,0.00934725,0.03170847,0.02645030,0.01421947,0.03090955
0.04091789,0.02336983,0.01918172,0.02005453,0.00855419,0.02020666,1.00000000,0.12355715,0.09664694,0.07502804,0.11108101,0.00671642,0.02419753,0.00095405
0.02750177,0.02606841,0.00507376,0.07278743,0.01205597,0.02070900,0.12355715,1.00000000,0.02644836,0.02191627,0.04800671,0.00467047,0.01610378,0.00084140
0.00622837,0.00268470,0.02316602,0.00188495,0.00251976,0.00528553,0.09664694,0.02644836,1.00000000,0.05165153,0.01847713,0.00692042,0.00160514,0.00207577
0.01777752,0.02335050,0.01936463,0.01030227,0.00264550,0.00934725,0.07502804,0.02191627,0.05165153,1.00000000,0.10065867,0.07543612,0.00502149,0.00148148
0.09551959,0.09016564,0.01465902,0.06621096,0.02124980,0.03170847,0.11108101,0.04800671,0.01847713,0.10065867,1.00000000,0.01161328,0.01322443,0.00237208
0.01707852,0.01247051,0.02472133,0.01524636,0.04322837,0.02645030,0.00671642,0.00467047,0.00692042,0.07543612,0.01161328,1.00000000,0.01684783,0.00684808
0.04721404,0.01543853,0.02111473,0.01079258,0.02383643,0.01421947,0.02419753,0.01610378,0.00160514,0.00502149,0.01322443,0.01684783,1.00000000,0.00341413
0.00338757,0.00870241,0.00475162,0.00287367,0.01540015,0.03090955,0.00095405,0.00084140,0.00207577,0.00148148,0.00237208,0.00684808,0.00341413,1.00000000
