1.00000000,0.03104925,0.07164354,0.11062794,0.10532575,0.06382979,0.00720270,0.13007489,0.01245896,0.01406080,0.02034403,0.06749699,0.00358459,0.00583677,0.03067152,0.02044961,0.10585844,0.04460222,0.02615291,0.06869339
0.03104925,1.00000000,0.10465744,0.02502910,0.02802479,0.00683654,0.01479076,0.02206360,0.01729107,0.03240059,0.01240695,0.00730094,0.00100959,0.03520000,0.00866158,0.10069165,0.00983103,0.01504788,0.01818715,0.01230172
0.07164354,0.10465744,1.00000000,0.07075714,0.09337251,0.06639446,0.03869833,0.05228758,0.06001284,0.02515723,0.11295578,0.03177405,0.00227480,0.01491841,0.05754405,0.10148285,0.04620811,0.04195542,0.05116758,0.02616279
0.11062794,0.02502910,0.07075714,1.00000000,0.15446138,0.05131129,0.00754200,0.07449623,0.01509618,0.03781693,0.02962963,0.02995934,0.00440335,0.01570439,0.02257248,0.01290917,0.10606488,0.06285003,0.11732901,0.03788103
0.10532575,0.02802479,0.09337251,0.15446138,1.00000000,0.08511763,0.00883942,0.05975328,0.01916933,0.02920830,0.07268770,0.05133387,0.00235664,0.01065574,0.04728482,0.01297552,0.13560209,0.09114359,0.05083040,0.05418719
0.06382979,0.00683654,0.06639446,0.05131129,0.08511763,1.00000000,0.02279202,0.08477103,0.02314220,0.02560455,0.06045831,0.04983165,0.00876766,0.00205444,0.08697419,0.00699634,0.12804328,0.07409880,0.04136742,0.07465992
0.00720270,0.01479076,0.03869833,0.00754200,0.00883942,0.02279202,1.00000000,0.01823102,0.11037812,0.00992108,0.05600498,0.03067394,0.01461521,0.00514861,0.04995170,0.05525247,0.01485937,0.00300639,0.02617531,0.00728996
0.13007489,0.02206360,0.05228758,0.07449623,0.05975328,0.08477103,0.01823102,1.00000000,0.04193427,0.01365965,0.02215362,0.06621160,0.00115674,0.01610979,0.08852355,0.01481674,0.07480981,0.04953420,0.06344658,0.01620675
0.01245896,0.01729107,0.06001284,0.01509618,0.01916933,0.02314220,0.11037812,0.04193427,1.00000000,0.00516987,0.09955329,0.06885635,0.00980392,0.00628437,0.08985507,0.03339141,0.01579215,0.00945758,0.01176471,0.01010638
0.01406080,0.03240059,0.02515723,0.03781693,0.02920830,0.02560455,0.00992108,0.01365965,0.00516987,1.00000000,0.04724409,0.01832621,0.00000000,0.01044386,0.00748663,0.01252937,0.01957130,0.01322314,0.00434783,0.00606061
0.02034403,0.01240695,0.11295578,0.02962963,0.07268770,0.06045831,0.05600498,0.02215362,0.09955329,0.04724409,1.00000000,0.06721094,0.00628272,0.00362450,0.08023722,0.02872835,0.04252235,0.02521008,0.01583974,0.02114271
0.06749699,0.00730094,0.03177405,0.02995934,0.05133387,0.04983165,0.03067394,0.06621160,0.06885635,0.01832621,0.06721094,1.00000000,0.04972032,0.00257069,0.07854091,0.01905017,0.04274265,0.02018745,0.03745157,0.00878410
0.00358459,0.00100959,0.00227480,0.00440335,0.00235664,0.00876766,0.01461521,0.00115674,0.00980392,0.00000000,0.00628272,0.04972032,1.00000000,0.01126761,0.00434311,0.00316706,0.00574163,0.00000000,0.00178253,0.00935551
0.00583677,0.03520000,0.01491841,0.01570439,0.01065574,0.00205444,0.00514861,0.01610979,0.00628437,0.01044386,0.00362450,0.00257069,0.01126761,1.00000000,0.00335383,0.00323494,0.00100806,0.00241984,0.00187091,0.00000000
0.03067152,0.00866158,0.05754405,0.02257248,0.04728482,0.08697419,0.04995170,0.08852355,0.08985507,0.00748663,0.08023722,0.07854091,0.00434311,0.00335383,1.00000000,0.01969697,0.03953207,0.03285066,0.02151800,0.03839733
0.02044961,0.10069165,0.10148285,0.01290917,0.01297552,0.00699634,0.05525247,0.01481674,0.03339141,0.01252937,0.02872835,0.01905017,0.00316706,0.00323494,0.01969697,1.00000000,0.00632311,0.00567139,0.01604938,0.00389610
0.10585844,0.00983103,0.04620811,0.10606488,0.13560209,0.12804328,0.01485937,0.07480981,0.01579215,0.01957130,0.04252235,0.04274265,0.00574163,0.00100806,0.03953207,0.00632311,1.00000000,0.07319486,0.08868675,0.17761101
0.04460222,0.01504788,0.04195542,0.06285003,0.09114359,0.07409880,0.00300639,0.04953420,0.00945758,0.01322314,0.02521008,0.02018745,0.00000000,0.00241984,0.03285066,0.00567139,0.07319486,1.00000000,0.01631628,0.11161493
0.02615291,0.01818715,0.05116758,0.11732901,0.05083040,0.04136742,0.02617531,0.06344658,0.01176471,0.00434783,0.01583974,0.03745157,0.00178253,0.00187091,0.02151800,0.01604938,0.08868675,0.01631628,1.00000000,0.09009547
0.06869339,0.01230172,0.02616279,0.03788103,0.05418719,0.07465992,0.00728996,0.01620675,0.01010638,0.00606061,0.02114271,0.00878410,0.00935551,0.00000000,0.03839733,0.00389610,0.17761101,0.11161493,0.09009547,1.00000000
