0.011744,0.018116
0.069765,0.0038489
0.22605,0.19015
0.18275,0.1596
0.31739,0.14039
0.48254,0.16641
0.19852,-0.032576
0.29838,-0.011895
0.37369,-0.0059318
0.25462,-0.16884
0.08129,0.053571
0.36336,-0.11328
0.18565,-0.23825
0.37647,-0.061356
0.44833,-0.26851
0.25053,-0.078149
0.11211,-0.18589
0.019037,0.13832
0.015844,0.10446
-0.0072714,-0.11421
-0.21781,-0.25139
0.10547,-0.27556
-0.11455,-0.16663
-0.16314,-0.0055522
-0.19948,-0.084716
-0.067647,-0.093806
-0.037087,0.079518
0.069828,0.34212
-0.14774,0.13698
-0.19333,0.10683
0.052057,-0.29625
-0.26433,0.0080617
-0.31192,-0.031941
0.040837,-0.066496
-0.089382,-0.029316
-0.22996,0.088931
0.23245,0.039544
0.15927,0.091998
-0.019899,-0.24098
0.2199,0.089301
0.25047,-0.21757
0.1794,-0.20526
-0.0025299,-0.18421
-0.097179,0.15274
-0.17594,0.3091
-0.17244,0.069866
0.083588,0.23691
-0.20435,-0.14785
-0.34777,0.0607
-0.40216,-0.054246
-0.30609,-0.14607
-0.41944,-0.030096
-0.017406,-0.17713
-0.17653,-0.11661
-0.092325,-0.34679
-0.44076,-0.21264
-0.45791,0.073421
-0.097422,0.31068
-0.065185,0.35253
-0.20807,0.18952
-0.12291,0.17543
0.018397,0.20778
0.19022,0.56316
