MSC00,-0.015024,-0.055467,51
MSC01,0.13665,-0.17661,27
MSC03,0.11158,-0.085258,35
MSC05,0.14649,0.062202,18
MSC06,0.24399,0.036508,24
MSC08,0.38705,0.18516,1
MSC11,0.093681,-0.029638,89
MSC12,0.25552,-0.058038,12
MSC13,0.43364,-0.011044,11
MSC14,0.3391,-0.025625,17
MSC15,-0.049259,0.029298,10
MSC16,0.32422,-0.12266,10
MSC17,0.22232,0.3465,3
MSC18,0.44717,-0.091847,5
MSC19,-0.13913,0.37145,0
MSC20,0.2543,-0.0075967,51
MSC22,0.11949,0.16532,13
MSC26,0.060266,0.078587,4
MSC28,-0.12885,0.028441,11
MSC30,-0.25538,0.066296,27
MSC31,-0.16521,0.15789,3
MSC32,0.2082,-0.14353,7
MSC33,-0.41025,0.15516,6
MSC34,-0.33638,-0.064046,17
MSC35,-0.2042,-0.094817,22
MSC37,-0.24891,-0.1238,2
MSC39,-0.38213,0.27427,6
MSC40,0.27636,0.10221,1
MSC41,-0.052106,0.12945,7
MSC42,-0.23777,0.11065,12
MSC43,-0.035797,0.27103,5
MSC44,0.04146,0.22837,2
MSC45,-0.17968,-0.05164,8
MSC46,-0.12348,0.10929,32
MSC47,-0.27138,-0.0014079,19
MSC49,-0.23227,0.28678,3
MSC51,0.17964,-0.070553,10
MSC52,-0.3116,0.20463,5
MSC53,0.1472,-0.0068171,18
MSC54,-0.47546,0.048641,29
MSC55,0.52422,0.074004,6
MSC57,0.37089,0.071228,6
MSC58,0.10464,0.36016,3
MSC60,-0.11174,-0.055804,57
MSC62,-0.067131,-0.046857,53
MSC65,-0.13565,-0.090164,31
MSC68,-0.021733,-0.19729,16
MSC70,0.015269,-0.28183,12
MSC74,-0.15249,-0.23063,19
MSC76,-0.11377,-0.21635,21
MSC78,0.091227,-0.21256,7
MSC80,-0.051276,-0.27719,4
MSC81,-0.013602,-0.09865,13
MSC82,-0.25967,-0.24889,7
MSC83,0.23036,0.17254,3
MSC85,-0.052898,-0.17528,4
MSC86,0.035447,0.0085873,2
MSC90,-0.20977,-0.16995,35
MSC91,-0.1664,-0.17117,9
MSC92,0.035006,-0.18128,2
MSC93,-0.19986,-0.0071817,7
MSC94,-0.090424,-0.13398,23
MSC97,0.065297,-0.11919,0
