4473,4895,6233,5586,5384,5438,7359,4984,4818
4895,422,2182,1535,1333,1387,3308,933,767
6233,2182,1760,2873,2671,2725,4646,2271,2105
5586,1535,2873,1113,2024,2078,3999,1624,1458
5384,1333,2671,2024,911,1876,3797,1422,1256
5438,1387,2725,2078,1876,965,3851,1476,1310
7359,3308,4646,3999,3797,3851,2886,3397,3231
4984,933,2271,1624,1422,1476,3397,511,856
4818,767,2105,1458,1256,1310,3231,856,345
