1.00000000,0.00773629,0.01762115,0.00447480,0.01360433,0.03461919,0.01662608,0.00176471,0.00145697,0.00000000,0.00240746,0.00913242,0.00041632,0.01277014
0.00773629,1.00000000,0.01654317,0.11033435,0.02928275,0.02134986,0.00953128,0.01735250,0.01386846,0.00299446,0.01076211,0.00312337,0.16216216,0.00208831
0.01762115,0.01654317,1.00000000,0.01149838,0.02122896,0.00871571,0.00645929,0.00675468,0.00338052,0.00000000,0.02515723,0.01050420,0.00171637,0.00211305
0.00447480,0.11033435,0.01149838,1.00000000,0.09311908,0.04459051,0.06693510,0.03730921,0.07679962,0.00672087,0.05599317,0.01010952,0.13413214,0.00151351
0.01360433,0.02928275,0.02122896,0.09311908,1.00000000,0.08725281,0.16703893,0.02247975,0.10295622,0.00417472,0.12872886,0.02346285,0.03878433,0.00493827
0.03461919,0.02134986,0.00871571,0.04459051,0.08725281,1.00000000,0.16000000,0.01783977,0.02440404,0.00251204,0.01018230,0.00518001,0.01453104,0.05705956
0.01662608,0.00953128,0.00645929,0.06693510,0.16703893,0.16000000,1.00000000,0.02708289,0.07747036,0.00458788,0.02694568,0.00921030,0.02397149,0.04610405
0.00176471,0.01735250,0.00675468,0.03730921,0.02247975,0.01783977,0.02708289,1.00000000,0.05131702,0.04113235,0.01359045,0.00497358,0.02858793,0.00432900
0.00145697,0.01386846,0.00338052,0.07679962,0.10295622,0.02440404,0.07747036,0.05131702,1.00000000,0.06285051,0.03672559,0.00403140,0.05968786,0.00231504
0.00000000,0.00299446,0.00000000,0.00672087,0.00417472,0.00251204,0.00458788,0.04113235,0.06285051,1.00000000,0.00246548,0.00218818,0.01517067,0.00000000
0.00240746,0.01076211,0.02515723,0.05599317,0.12872886,0.01018230,0.02694568,0.01359045,0.03672559,0.00246548,1.00000000,0.03757962,0.09256826,0.00049008
0.00913242,0.00312337,0.01050420,0.01010952,0.02346285,0.00518001,0.00921030,0.00497358,0.00403140,0.00218818,0.03757962,1.00000000,0.01168578,0.00000000
0.00041632,0.16216216,0.00171637,0.13413214,0.03878433,0.01453104,0.02397149,0.02858793,0.05968786,0.01517067,0.09256826,0.01168578,1.00000000,0.00035958
0.01277014,0.00208831,0.00211305,0.00151351,0.00493827,0.05705956,0.04610405,0.00432900,0.00231504,0.00000000,0.00049008,0.00000000,0.00035958,1.00000000
