0.035267,0.0006632
0.06054,-0.010547
0.10342,0.050605
0.1038,0.018117
0.091137,0.089172
0.12836,0.13511
0.086848,0.054006
0.048618,0.11047
0.049913,0.14199
-0.015522,0.1388
0.031056,0.022682
0.043772,0.15976
-0.059227,0.13125
0.033631,0.14023
0.077692,0.37164
0.027904,0.10128
-0.057518,0.074222
0.013204,-0.015646
-0.013983,0.02138
-0.033448,-0.0015304
-0.13978,-0.034734
-0.0803,0.085169
-0.035781,-0.094226
-0.046082,-0.050422
-0.082667,-0.043173
-0.09089,0.028115
0.0036041,-0.040239
0.02859,-0.14515
-0.0024238,-0.097159
-0.012038,-0.10853
-0.1051,0.074283
-0.054532,-0.10377
-0.0751,-0.10436
-0.031434,0.018619
-0.046755,-0.016218
-0.046432,-0.063309
0.04025,0.077073
0.083576,0.026242
-0.098288,0.051709
0.0090136,0.067764
-0.033039,0.11906
-0.04552,0.11074
-0.073703,0.034897
0.03002,-0.068397
0.082917,-0.099285
0.022876,-0.087641
0.099569,-0.025722
-0.095896,-0.028749
-0.085509,-0.11349
-0.12093,-0.11536
-0.14534,-0.063398
-0.11214,-0.1394
-0.096079,0.012062
-0.11383,-0.062398
-0.16386,0.0271
-0.1823,-0.10413
-0.11312,-0.17769
0.093777,-0.070728
0.11246,-0.062932
0.048688,-0.093829
0.016877,-0.054784
0.085264,-0.033564
0.81592,-0.16369
