0.016532,0.016143
0.062812,0.023837
0.21248,0.21256
0.16375,0.17296
0.32022,0.17433
0.4711,0.22157
0.20758,-0.022724
0.31645,0.040175
0.35828,0.024516
0.25072,-0.14258
0.086407,0.058757
0.37721,-0.087269
0.21588,-0.2276
0.39699,-0.041151
0.45123,-0.25634
0.27334,-0.057285
0.13535,-0.17725
-0.018291,0.10868
0.017308,0.11749
-0.033387,-0.17788
-0.20046,-0.28392
0.13403,-0.26445
-0.092418,-0.1621
-0.16916,-0.019369
-0.2028,-0.10637
-0.055749,-0.080286
-0.035794,0.063084
0.067684,0.36507
-0.14647,0.1188
-0.17738,0.027094
0.081306,-0.29818
-0.27313,-0.038677
-0.332,-0.068452
0.047974,-0.068353
-0.088219,-0.043659
-0.23849,0.076668
0.23186,0.049521
0.1628,0.10119
0.021381,-0.2307
0.22357,0.12387
0.29949,-0.17733
0.21185,-0.19331
0.021161,-0.18804
-0.11098,0.15908
-0.21114,0.28199
-0.1866,0.08374
0.053609,0.2444
-0.1802,-0.18249
-0.37013,0.045422
-0.41273,-0.066749
-0.30965,-0.15159
-0.43144,-0.027697
0.010729,-0.13977
-0.16982,-0.10391
-0.052777,-0.34463
-0.41731,-0.23747
-0.44835,0.096275
-0.13033,0.30548
-0.10981,0.34237
-0.22319,0.17637
-0.16576,0.17276
-0.02239,0.20329
0.11524,0.46007
