0.016501,-0.00032311
0.039735,0.019562
0.18224,-0.010917
0.15869,-0.046396
0.19945,0.038089
0.28201,0.069295
0.11383,0.072709
0.13227,0.11804
0.1789,0.1544
0.065936,0.18734
0.058046,-0.002056
0.14153,0.18819
0.0052788,0.20128
0.15057,0.16135
0.13632,0.39614
0.1008,0.12553
-0.015413,0.12791
0.035662,-0.062847
0.050755,-0.035126
-0.044761,0.037171
-0.21141,0.022954
-0.043303,0.16207
-0.1193,-0.045339
-0.083065,-0.052787
-0.14011,-0.011708
-0.09469,0.066582
0.030374,-0.10892
-0.033936,-0.21824
-0.052708,-0.13075
-0.082804,-0.1487
-0.078192,0.16025
-0.12874,-0.12526
-0.16126,-0.1171
-0.012019,0.035471
-0.058039,-0.0046854
-0.083169,-0.089134
0.14292,0.035872
0.12956,-0.017893
-0.094963,0.1204
0.10186,0.043286
0.039097,0.17842
0.017291,0.1677
-0.065887,0.092905
-0.0048404,-0.11357
0.060104,-0.20114
-0.053864,-0.11049
0.13594,-0.086772
-0.14048,0.015394
-0.1767,-0.099095
-0.23514,-0.077353
-0.21739,-0.0029936
-0.22778,-0.096588
-0.085341,0.087541
-0.15521,0.040633
-0.18361,0.14837
-0.3035,-0.017965
-0.25012,-0.17281
0.088994,-0.16855
0.1349,-0.17071
-0.0031217,-0.1622
-0.019824,-0.087784
0.10324,-0.096727
0.62791,-0.38194
