48,78,82,2,18,52,8,12,2,6,2,666,168,444,4,2418,102,16,6,8,6,24,10,58,18,52,46,6,16,112,198,46,66,4,4,22,60,32,72,490,206,52,2,20,0,16,42,114,38,2,8,2,2,14,240,38,80,116,44,78,20,32,0,6,18,4,42,44,22,66,30,74,176,44,84,50,26,256,168,20,16,10,6,0,746,6,32,1270,756,1122,448,198,112,398,524,376,6038,74,1830,1038,32,36,116,1298,10,32,90,44,12,90,204,210,262,564,26,16,32,4,4,4,4,4,22,2,40,880,14319,5122,2530,3502,3648,582,1432,732,10,248,136,104,24,6,32,200,682,4,0,2,6,2,2,2,0,6,0,2,4,0,8,2,0,42,2,0,0,0,0,0,2,10,0,0,0,2,2,0,0,0,24,0,2,0,0,2,0,0,0,38,0,0,0,0,4,124,122,18,0,8,4,10,2,0,0,0,0,2,0,6,0,6,16,4,0,0,0,0,2,20,12,6,0,0,14,18,0,0,2,10,10,8,2,6,18,0,14,8,0,4,0,0,14,10,0,0,0,0,0,0,0,0,0,8,20,2,24,270,14,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,4,60,8,2,6,12,10,172,6,20,0,2,28,16,6,12,0,4,4,0,2,14,4,0,0,0,0,0,0,0,0,2,20,6,0,22,128,66,2,2,0,0,0,22,8,0,12,26,52,10,2,60,26,2,2,0,28,0,0,0,0,4,0,52,80,126,44,148,96,12,78,416,104,6,30,102,188,36,8,10,8,14,6,2,26,4,0,0,98,16,2,6,22,68,8,30,2,4,0,0,0,0,0,2,10,2,10,0,4,0,0,0,0,0,2,10,4,28,2,18,8,0,4,4,14,0,0,4,0,68,4,2,0,2,6,58,16,4,2,284,2,2,0,2,10,16,18,14,6,0,4,0,0,2,16,12,0,2,14,4,8,14,0,8,0,2,2,2,0,0,12,2,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,12,0,4,0,64,70,544,38,166,10,136,84,0,104,14,0,12,2,10,0,0,0,0,22,0,2,0,0,2,0,0,2,2,10,34,0,2,14,8,0,2,44,138,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,38,80,0,16,82,16,24,0,2,2,300,778,1328,52,220,86,182,72,26,8,18,166,26,10,142,470,8,44,46,222,16,86,0,2,0,68,234,110,256,44,70,0,14,2,2,38,192,4,0,2,36,2,4,34,14,12,6,4,38,8,12,0,2,14,0,10,4,0,2,2,12,18,30,82,24,4,48,2,0,0,2,6,0,98,4,2,100,30,38,24,66,18,182,88,6,710,4,256,76,272,2,38,484,6,12,20,10,0,6,14,28,34,110,2,16,2,0,0,2,0,0,4,0,90,2014,5122,15308,5242,4594,2108,368,754,1142,16,168,338,322,18,0,32,16,96,0,0,0,2,2,0,0,0,0,0,0,0,4,6,6,0,114,6,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,2,0,4,0,0,0,0,0,0,2,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,8,6,2,0,2,0,0,0,2,2,0,0,0,8,0,4,0,0,0,0,0,0,0,0,10,0,14,2,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,12,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,132,14,2,74,670,24,0,2,22,0,0,16,20,0,2,16,180,2,0,6,0,0,4,0,0,2,2,0,0,6,0,8,32,128,34,158,10,8,84,64,14,0,8,12,42,2,0,0,0,0,0,0,10,0,0,0,42,30,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,38,0,0,2,0,2,0,0,0,0,0,0,42,0,0,0,2,12,116,22,2,4,256,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,2,30,0,68,0,4,8,0,4,0,0,4,0,4,0,0,0,0,8,4,2,0,0,0,2,0,0,2,4,4,0,2,0,2,0,0,42,130,2,0,0,0,0,0,0,0,2,16,0,4,2,0,0,0,0,0
18,32,44,0,128,670,128,228,4,10,10,114,92,1030,8,90,130,198,100,56,24,380,268,466,220,30,60,4,20,152,328,20,40,10,4,0,130,74,14,202,106,20,0,2,0,30,78,200,62,0,34,28,24,0,30,42,30,6,16,64,4,16,8,4,0,0,12,74,2,12,6,42,52,90,126,34,6,266,48,2,2,4,10,2,208,0,12,270,100,32,28,318,38,132,190,148,1276,12,556,238,156,4,46,600,30,18,90,64,18,38,32,58,188,44,34,40,14,0,0,2,0,20,2,0,654,1124,2530,5242,16300,16082,3772,2284,1606,686,52,794,668,206,306,26,100,336,638,60,12,0,0,0,2,20,0,4,26,0,6,0,6,8,0,226,4,2,0,0,0,0,2,16,0,0,8,0,6,0,4,0,22,4,2,4,4,10,0,10,12,12,0,0,2,0,0,6,8,0,2,12,0,6,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,78,132,88,32,70,52,2,0,2,0,2,0,0,2,2,46,0,0,0,0,0,0,0,0,0,4,4,0,2,344,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,2,0,10,6,0,138,6,0,0,0,28,8,2,2,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,64,18,6,14,668,130,0,12,8,2,0,56,32,0,2,18,36,8,0,166,6,0,32,8,28,74,64,46,8,102,0,108,60,210,60,82,16,14,48,1742,204,44,88,56,162,14,2,8,0,20,10,8,10,0,0,0,60,14,0,0,8,64,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,4,270,54,26,2,174,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,10,6,0,6,6,0,54,8,0,2,0,0,0,0,0,0,2,4,2,0,0,6,0,0,0,0,0,10,0,2,4,4,0,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,84,72,0,218,674,554,152,12,2,12,316,200,1734,22,760,312,148,38,24,14,812,234,252,100,58,202,4,34,142,262,16,46,22,2,6,136,102,36,326,64,50,6,10,0,18,64,218,20,8,28,16,14,4,162,54,26,34,22,76,4,14,6,10,2,4,46,90,40,24,50,102,148,76,276,130,6,246,146,40,30,14,14,0,388,6,4,288,112,150,34,160,32,216,262,102,1328,62,406,434,96,14,68,1496,16,20,36,20,12,108,36,84,180,36,50,30,50,4,6,6,12,34,14,0,594,1472,3502,4594,16082,19444,2830,2292,1710,564,24,1174,248,354,126,6,44,224,734,68,4,8,10,2,2,38,4,20,48,2,0,6,64,8,2,666,6,2,0,0,6,6,6,20,0,4,2,6,2,0,0,0,142,4,26,0,4,40,10,2,52,142,0,2,0,0,4,80,28,10,0,12,0,18,0,0,0,4,0,0,6,18,0,0,6,0,0,2,4,0,4,0,10,4,0,2,6,14,0,2,96,162,122,116,124,62,4,0,28,22,0,2,10,0,6,50,2,0,0,0,0,0,2,0,0,6,6,0,22,352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,10,14,2,0,6,4,2,248,20,8,0,6,24,26,2,16,0,2,0,2,0,10,0,0,2,0,0,0,0,6,0,0,86,24,0,54,466,616,2,22,14,10,0,270,50,0,30,242,252,44,4,668,62,4,24,2,26,28,70,74,0,138,0,192,172,428,162,300,40,12,96,5060,1058,100,254,396,516,42,18,24,14,42,36,8,58,18,6,0,102,32,12,2,2,128,2,52,12,0,0,4,0,2,0,2,0,0,2,0,4,0,2,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,4,38,798,118,28,4,524,2,4,0,6,8,4,4,0,2,0,0,0,4,0,2,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,4,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8,0,4,0,52,14,234,16,126,10,26,92,10,42,4,0,12,0,2,4,2,0,6,12,16,2,0,2,4,0,0,4,8,4,10,2,0,4,12,0,2,168,34,12,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
38,64,52,2,6,212,22,4,2,14,0,160,140,318,0,692,56,18,20,6,6,6,18,14,4,18,32,18,18,828,586,104,76,16,6,44,40,22,6,472,302,146,4,16,0,14,42,112,86,56,36,12,16,2,306,40,56,100,12,104,6,48,8,4,4,16,10,86,70,168,118,174,592,354,190,140,76,3074,1384,58,32,10,42,4,1400,22,10,176,174,412,70,286,10,26,112,92,360,60,88,510,10,2,82,2430,56,16,30,2,8,84,88,272,168,42,84,46,92,28,12,20,2,16,20,4,150,586,3648,2108,3772,2830,11925,2028,504,28,4,450,42,140,36,0,40,202,2726,34,2,2,0,2,4,0,0,6,22,0,0,2,10,6,2,80,8,0,0,0,0,0,4,4,0,0,22,8,20,0,4,0,30,6,10,0,32,128,26,10,12,42,0,0,0,2,2,86,40,4,0,18,0,2,2,0,0,8,0,0,0,22,0,4,4,4,2,0,0,4,0,8,2,10,0,0,6,26,2,0,14,6,32,6,2,2,10,0,28,20,0,0,2,4,14,14,0,0,0,0,0,0,2,0,0,0,10,4,10,222,12,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,8,2,20,0,14,2,0,130,8,8,6,0,22,14,0,14,0,0,4,0,0,6,2,6,0,0,0,0,0,0,0,2,138,22,2,66,394,236,0,16,10,0,0,50,116,4,6,72,30,38,16,178,44,6,4,2,2,6,0,0,0,12,0,20,92,66,26,126,56,26,40,150,42,4,16,80,176,152,18,80,8,6,12,8,24,6,0,0,24,4,0,4,4,30,2,2,2,4,0,0,0,6,4,2,12,2,4,0,0,0,0,0,0,0,0,0,0,30,0,2,2,0,0,2,6,0,0,0,0,6,0,0,0,0,0,34,4,0,0,168,4,8,2,6,2,16,14,8,0,0,0,0,0,2,18,2,4,0,8,2,0,2,6,4,0,10,0,0,0,0,2,2,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,22,4,0,0,26,26,546,18,134,4,110,58,4,136,10,0,14,4,14,4,4,0,0,6,0,2,0,0,12,0,0,2,16,2,12,0,6,28,16,4,2,56,92,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
54,32,52,0,0,36,8,2,0,2,0,30,122,190,0,32,6,4,0,0,4,10,4,4,2,30,20,12,42,246,1046,22,120,70,16,10,34,18,14,118,12,20,0,16,2,2,24,22,2,8,0,4,0,0,42,18,10,4,4,40,0,12,0,0,4,0,6,0,18,12,8,36,22,32,198,74,6,170,46,4,24,4,2,0,460,10,2,42,24,16,20,216,8,18,46,18,208,0,132,104,4,2,12,136,4,4,0,14,0,0,0,56,2,8,76,20,10,4,4,6,0,6,0,0,38,218,582,368,2284,2292,2028,5194,150,44,10,86,8,20,6,6,6,10,626,10,2,0,0,4,0,28,0,8,18,0,2,12,102,16,4,1894,12,0,0,0,0,10,2,6,0,0,6,0,2,0,0,0,176,8,6,0,12,60,30,2,46,26,0,0,6,0,4,32,0,6,4,2,2,0,0,0,0,0,0,0,2,12,0,4,2,0,0,2,0,0,0,2,2,0,0,0,14,4,0,0,46,24,26,86,20,54,4,0,16,0,0,0,4,0,2,8,0,0,0,0,0,0,0,0,0,4,8,4,6,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,2,2,18,0,0,0,0,16,2,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,48,16,6,10,70,878,0,8,6,0,0,430,102,20,28,148,320,52,2,198,40,2,2,2,6,8,14,10,0,18,0,10,22,14,4,46,2,8,4,516,158,4,12,60,342,20,4,4,20,8,8,4,54,4,0,0,12,0,0,0,2,18,0,8,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,2,0,0,8,0,4,0,0,0,2,0,0,0,0,0,4,0,6,0,0,2,0,2,18,2,8,14,58,0,2,0,0,4,8,0,4,0,0,0,0,0,0,20,4,2,2,22,6,0,0,4,2,0,6,8,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,14,140,10,18,0,76,46,0,914,0,0,0,0,4,0,2,2,0,4,0,0,0,0,2,0,0,0,2,0,16,2,0,0,0,0,4,20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,26,14,0,0,10,8,24,0,2,0,2,50,66,0,56,22,6,2,0,0,8,26,30,12,0,0,0,0,32,56,6,2,2,0,0,2,6,0,104,38,8,0,2,0,0,10,36,74,0,2,2,2,0,44,18,20,88,4,14,4,16,0,0,0,0,4,24,2,14,6,8,74,8,22,8,6,60,18,2,2,0,0,0,24,0,6,130,374,50,32,36,8,12,30,2,326,6,16,102,34,2,8,168,2,0,138,102,56,140,140,180,926,84,16,28,66,4,4,6,4,10,16,4,24,82,1432,754,1606,1710,504,150,3318,176,42,78,48,8,44,6,18,58,182,2,0,0,0,0,0,4,0,0,6,2,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,4,0,0,4,28,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,4,0,36,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,40,6,0,2,0,0,0,6,0,0,0,10,16,4,0,36,6,0,2,6,6,8,2,6,0,18,0,86,378,424,130,524,158,120,228,666,186,100,58,168,234,158,14,4,0,22,6,8,12,0,0,0,4,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,34,0,90,372,104,498,46,16,6,138,272,204,56,70,62,48,38,20,28,76,92,34,16,112,476,8,20,0,6,2,46,4,8,14,10,100,102,120,6,38,6,12,2,6,22,18,0,0,14,4,6,2,76,66,352,42,16,192,48,8,6,24,12,0,6,0,0,4,2,0,6,4,10,4,4,2,2,0,0,0,0,0,134,4,40,392,124,104,18,20,10,118,106,6,1200,0,398,176,78,0,24,14,0,0,68,36,10,26,92,30,162,16,2,0,2,0,0,0,0,4,0,0,274,88,732,1142,686,564,28,44,176,4952,6,184,124,22,224,80,66,54,16,0,6,0,2,0,0,18,16,2,14,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,2,0,4,0,0,0,0,0,0,0,0,0,0,60,8,0,0,0,0,0,0,0,6,2,4,6,8,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,2,2,0,4,4,0,18,6,0,2,0,6,0,2,2,0,2,0,4,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,4,24,6,0,0,0,0,0,10,12,0,2,12,250,2,0,12,0,0,82,16,34,42,16,8,12,108,0,8,26,56,14,8,2,4,10,34,14,2,12,4,10,8,0,0,0,0,0,0,0,0,0,0,14,12,0,4,0,4,0,2,0,4,0,0,0,4,4,0,0,2,18,0,0,0,2,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,14,66,6,10,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,2,6,0,2,4,2,2,0,0,2,0,0,0,0,0,2,16,0,6,0,0,0,0,0,0,2,12,2,0,0,2,2,0,0,50,66,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2,0,4,0,12,16,4,10,2,24,0,8,14,46,0,4,26,28,2,12,14,46,162,94,18,4,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,4,2,0,0,0,2,0,0,2,0,2,0,0,0,2,12,0,0,0,2,2,0,0,0,0,0,0,4,0,2,12,2,0,12,0,0,0,0,0,14,2,2,36,12,0,20,20,0,6,76,198,4,122,20,26,114,0,0,0,6,0,2,0,0,12,4,0,8,8,10,16,52,24,4,10,42,6,717,240,146,0,106,0,0,20,30,0,6,0,0,0,0,2,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,4,0,0,0,0,0,2,50,2,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,4,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,6,0,0,0,0,0,0,4,14,2,2,0,6,0,2,0,0,2,0,0,6,0,0,0,4,4,4,30,10,0,2,10,0,4,2,2,0,10,0,4,14,44,64,44,2,0,56,38,6,0,2,36,14,0,12,0,0,2,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,4,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,6,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,144,56,2,310,234,564,330,34,108,6,366,100,688,16,76,686,494,172,194,104,1366,2490,1514,392,114,186,8,176,6,2,2,8,2,6,2,10,68,44,144,4,32,6,10,0,10,22,4,0,0,4,28,2,2,336,108,154,58,70,376,160,88,8,8,18,12,82,26,10,10,4,0,10,6,28,2,0,58,108,2,0,4,6,6,720,32,20,494,246,110,72,60,64,430,284,182,1096,2,250,422,620,26,66,118,6,24,218,442,30,74,58,44,104,18,6,2,8,0,2,0,0,4,0,0,102,244,248,168,794,1174,450,86,78,184,240,14842,1152,10,660,2,18,36,82,10,34,6,2,2,14,28,2,14,18,6,0,2,6,10,0,12,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,8,0,0,4,0,0,0,0,6,0,0,0,2,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,10,74,14,12,6,6,0,0,4,0,0,0,0,0,2,102,10,0,0,0,2,0,4,0,12,10,8,2,0,194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16,6,20,2,2,20,16,16,78,6,0,0,0,52,26,0,170,4,2,4,48,2,12,0,0,2,0,2,0,0,0,0,0,18,0,0,4,12,0,0,0,0,0,0,18,8,0,14,50,42,2,2,16,6,0,70,52,74,76,42,70,16,516,2,2,4,22,10,10,4,2,22,128,24,0,6,4,30,2,6,2,2,6,0,6,2,0,0,10,54,16,2,30,16,28,6,32,16,0,2,0,0,10,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,6,12,0,0,2,0,4,2,0,0,0,0,4,2,0,2,38,26,2974,352,148,16,158,0,0,0,0,0,2,2,4,4,0,0,0,0,0,6,6,0,4,0,2,4,12,0,2,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,10,4,14,4,12,0,0,2,2,4,4,0,2,0,0,0,0,0,14,44,14,16,2,12,0,0,0,2,0,20,4,2,12,20,10,0,2,282,116,48,12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
10,38,24,0,48,64,14,610,8,78,2,70,854,288,4,36,124,74,56,50,36,300,1274,404,86,30,8,0,0,10,4,4,0,0,2,0,2,4,2,4,0,18,0,0,0,8,6,8,0,4,18,120,0,0,14,0,2,0,0,6,4,0,8,2,0,0,0,4,0,6,2,0,2,8,16,6,0,10,6,8,0,2,2,2,154,2,0,118,12,4,0,2,2,38,18,10,138,12,52,86,658,2,320,64,26,378,74,78,8,38,6,4,18,2,0,0,0,0,0,0,0,2,0,0,162,230,136,338,668,248,42,8,48,124,146,1152,5814,8,442,2,4,12,122,12,8,0,0,0,8,6,0,4,0,6,4,0,0,0,2,16,6,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,10,4,4,2,0,0,0,6,4,0,0,0,2,4,192,0,0,0,0,0,0,0,0,0,0,4,0,8,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,4,4,0,0,0,0,18,0,2,4,0,2,12,0,4,2,2,2,2,0,4,2,0,0,0,0,0,0,0,0,0,332,20,12,22,208,54,16,24,26,6,0,66,48,16,22,6,6,296,48,156,4,12,34,0,22,4,12,8,0,78,0,0,4,14,4,8,4,0,8,30,10,0,4,4,26,0,6,6,4,4,12,8,4,0,0,4,16,2,2,2,2,8,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,80,6,60,2,58,4,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,20,4,24,0,2,2,0,2,56,0,14,0,0,2,0,0,2,0,6,4,2,6,0,2,0,2,0,4,4,0,0,0,0,0,0,76,84,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,0,0,2,2,0,0,0,76,6,40,2,60,2,0,0,0,0,0,0,0,0,2,20,8,0,0,0,2,0,0,12,0,62,48,30,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,146,104,322,206,354,140,20,8,22,0,10,8,417,0,0,16,12,4,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,114,80,6,6,10,82,2,18,8,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,10,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6,6,20,0,20,52,18,164,4,34,20,22,12,42,92,4,64,168,12,54,32,200,146,82,24,8,42,0,4,2,8,2,4,4,6,2,0,4,2,6,4,0,0,0,2,2,2,4,0,6,30,10,0,0,8,4,12,0,0,2,2,2,42,2,0,0,0,8,0,0,0,2,14,0,4,0,0,18,10,0,0,0,0,2,26,2,2,36,2,0,0,6,0,16,6,0,32,10,4,196,76,0,64,188,40,116,126,152,26,80,10,40,24,0,0,0,12,0,0,0,2,44,6,0,18,52,24,18,306,126,36,6,44,224,106,660,442,0,4806,216,284,652,644,54,40,6,2,6,2,72,32,104,36,0,0,0,0,4,0,0,2,0,0,0,0,2,2,2,0,0,6,0,0,0,2,0,4,6,0,0,0,18,2,0,0,0,0,0,0,0,0,8,4,4,0,4,2,6,0,0,0,0,0,0,2,8,0,8,0,0,0,0,0,2,0,4,2,0,0,0,0,4,0,8,20,34,20,2,8,4,2,0,48,2,0,2,2,0,4,100,36,0,12,0,2,0,4,4,16,12,10,0,10,1048,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,72,14,64,18,18,68,46,12,254,40,10,20,8,24,18,4,94,2,0,6,14,10,22,0,2,8,6,0,0,0,2,0,4,32,0,0,2,4,14,2,36,4,2,0,6,14,0,24,0,10,130,32,164,140,2,818,302,456,1046,526,230,166,1688,20,18,42,40,28,76,4,4,8,66,48,6,14,100,152,32,36,60,8,72,6,284,46,0,0,4,90,0,0,12,10,12,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,6,52,2,6,4,4,4,0,0,0,4,4,16,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,56,14,30,2,2,2,4,0,4,0,8,0,0,0,0,0,2,2,6,4,0,0,0,0,0,2,0,0,0,0,0,32,12,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
