City110624,0.054770,0.262019,156359
City110623,-0.229458,0.301734,91016
City110622,-0.398477,0.039846,87399
City110621,-0.437123,-0.081149,86889
City110620,-0.216968,-0.112740,70816
City110619,-0.138019,0.324533,69413
City110618,0.174173,0.185284,59134
City110617,-0.120268,0.162069,59101
City110616,-0.122578,0.364611,52628
City110615,-0.180643,-0.018034,52178
City110614,0.221962,-0.018400,51328
City110613,-0.176216,0.183712,51055
City110612,0.020343,-0.248642,38018
City110611,0.293800,-0.060451,37016
City110610,-0.203195,0.086275,34800
City110609,0.223972,0.229950,34621
City110608,-0.004783,-0.170056,32333
City110607,0.057308,-0.070318,31075
City110606,0.009009,-0.140564,29331
City110605,0.233842,0.138565,28890
City110604,-0.029069,0.216883,28676
City110603,-0.092803,-0.042786,26557
City110602,0.069325,0.019681,19979
City110601,0.404049,-0.090169,19530
City110600,-0.188845,-0.197923,18807
City110599,0.270627,-0.145045,18588
City110598,-0.161234,0.132662,17033
City110597,-0.063647,-0.367691,15192
City110596,-0.061811,-0.087122,14199
City110595,-0.180386,-0.123252,13294
City110594,0.224625,-0.209643,12452
City110593,-0.182397,0.039444,12428
City110592,0.090717,0.070256,12209
City110591,-0.244365,0.182386,11602
City110590,0.148841,-0.278220,10230
City110589,-0.015119,0.122984,10114
City110588,0.248685,0.058696,10061
City110587,0.233244,-0.244044,9376
City110586,0.383111,0.026807,9322
City110585,-0.261046,0.079887,8827
City110584,-0.092488,-0.170719,7623
City110583,-0.037939,0.073447,7322
City110582,-0.207786,0.019937,7165
City110581,0.343022,0.187241,7091
City110580,0.015998,0.016218,6885
City110579,0.139371,0.245985,6686
City110578,0.178846,0.101909,6444
City110577,-0.327046,-0.096945,6420
City110576,0.018381,0.128941,6373
City110575,0.317144,-0.190609,6195
City110574,-0.210081,-0.013233,6191
City110573,-0.129144,0.243301,6175
City110572,0.012850,0.239451,5942
City110571,-0.174863,0.231901,5939
City110570,-0.328425,-0.159727,5921
City110569,-0.355094,-0.067640,5749
City110568,-0.170607,0.205404,5714
City110567,0.016844,-0.205548,5471
City110566,-0.017748,-0.056552,5446
City110565,0.145173,-0.193582,5279
City110564,-0.130299,0.344572,5044
City110563,-0.445945,-0.070023,5016
City110562,-0.206638,0.036521,4500
City110561,-0.220704,0.229914,4341
City110560,-0.041625,0.293276,4170
City110559,-0.450356,-0.064460,3987
City110558,-0.359147,-0.025341,3732
City110557,0.070298,0.391537,3605
City110556,-0.193061,0.255179,3539
City110555,-0.021652,-0.308167,3510
City110554,-0.290353,-0.102210,3480
City110553,-0.191919,0.034121,3451
City110552,-0.216326,0.194005,3450
City110551,-0.159744,0.245114,3393
City110550,-0.176018,0.333173,3373
City110549,0.425221,-0.049016,3318
City110548,-0.320159,0.002563,3180
City110547,0.018594,-0.227095,3174
City110546,0.114472,0.223652,3160
City110545,-0.212509,-0.304237,3134
City110544,0.111171,0.251329,3026
City110543,-0.363738,-0.091679,3002
City110542,-0.034215,-0.268874,2990
City110541,-0.222892,0.247869,2909
City110540,-0.417800,-0.020652,2898
City110539,-0.182215,0.109469,2872
City110538,-0.042766,-0.051963,2837
City110537,0.035384,0.139119,2773
City110536,-0.199533,0.202210,2746
City110535,-0.195678,0.051505,2683
City110534,-0.150327,0.019408,2651
City110533,-0.136723,-0.030410,2634
City110532,0.167571,0.240640,2613
City110531,-0.279145,0.009318,2597
City110530,0.500000,0.240601,2541
City110529,0.041846,0.180085,2493
City110528,0.089832,-0.316791,2483
City110527,-0.459922,0.005850,2356
City110526,-0.308755,-0.102201,2340
City110525,-0.463589,-0.047770,2339
City110524,-0.121227,-0.052578,2256
City110523,0.094571,0.236441,2248
City110522,-0.056239,0.078266,2247
City110521,-0.212504,0.082176,2204
City110520,0.007271,-0.061141,2192
City110519,-0.139390,-0.099931,2180
City110518,-0.074212,0.174147,2158
City110517,-0.147999,0.021745,2158
City110516,-0.201884,0.048773,2129
City110515,-0.452322,-0.023150,2086
City110514,-0.151363,-0.026285,2055
City110513,-0.044942,0.235475,2035
City110512,-0.156665,0.208624,2004
City110511,-0.218631,0.131799,2003
City110510,-0.212377,-0.046402,1973
City110509,-0.482720,0.092848,1948
City110508,-0.132872,0.337892,1927
City110507,0.198068,0.083442,1913
City110506,-0.094798,0.222203,1910
City110505,-0.205950,0.046472,1908
City110504,0.070520,0.047890,1894
City110503,0.134372,0.210862,1874
City110502,-0.443740,-0.072804,1858
City110501,0.026824,0.246974,1857
City110500,-0.092585,-0.146654,1848
City110499,-0.175580,-0.089422,1843
City110498,-0.127725,0.351252,1794
City110497,-0.073756,0.303695,1793
City110496,-0.333383,0.055322,1772
City110495,0.340006,0.045733,1768
City110494,-0.307723,-0.036447,1725
City110493,-0.236912,0.242060,1686
City110492,-0.300836,0.063061,1685
City110491,-0.121423,0.263340,1665
City110490,-0.154886,-0.077763,1628
City110489,-0.197557,0.060198,1615
City110488,0.233987,0.062417,1613
City110487,-0.100062,-0.159144,1600
City110486,-0.009493,0.282857,1598
City110485,-0.035650,-0.328008,1593
City110484,-0.165249,-0.104201,1538
City110483,-0.044026,-0.301813,1514
City110482,0.283497,0.208596,1497
City110481,-0.175221,0.117200,1490
City110480,-0.087344,0.281877,1484
City110479,-0.157118,0.254123,1470
City110478,0.270885,-0.200126,1468
City110477,-0.125328,-0.142523,1464
City110476,-0.171816,0.086053,1459
City110475,0.114231,-0.207050,1450
City110474,-0.277846,-0.035288,1442
City110473,-0.272007,-0.104842,1441
City110472,-0.224205,0.258642,1395
City110471,-0.183739,0.313134,1393
City110470,0.122484,-0.229143,1375
City110469,-0.139031,-0.143676,1370
City110468,-0.148242,0.172891,1369
City110467,-0.102643,0.200298,1366
City110466,-0.179028,0.242984,1363
City110465,-0.182317,0.172227,1335
City110464,0.246295,-0.081723,1333
City110463,0.019177,-0.234277,1314
City110462,-0.337974,-0.011016,1306
City110461,-0.060723,0.222866,1304
City110460,-0.001123,0.231928,1297
City110459,0.211429,0.121990,1294
City110458,0.042662,0.017950,1290
City110457,-0.141032,-0.041063,1278
City110456,-0.193831,0.322693,1276
City110455,-0.444886,-0.260073,1271
City110454,-0.146240,-0.131845,1264
City110453,-0.033904,0.313315,1261
City110452,0.209734,-0.211633,1258
City110451,-0.110876,-0.141398,1241
City110450,-0.024404,-0.235934,1235
City110449,0.119985,0.123084,1232
City110448,-0.126185,0.216224,1231
City110447,-0.293661,-0.079039,1228
City110446,-0.351544,-0.095183,1204
City110445,-0.226100,-0.014365,1182
City110444,-0.177692,0.116463,1174
City110443,0.007780,-0.209349,1173
City110442,-0.204493,0.149104,1170
City110441,-0.411359,-0.000486,1169
City110440,0.254405,-0.102830,1159
City110439,-0.178430,0.082839,1152
City110438,-0.154313,0.264969,1148
City110437,0.018077,0.254909,1136
City110436,0.348924,-0.075310,1131
City110435,0.072552,0.201084,1126
City110434,0.326869,-0.059119,1125
City110433,0.096446,0.099242,1114
City110432,-0.208704,0.006669,1114
City110431,-0.158205,0.343652,1100
City110430,-0.188160,0.016736,1093
City110429,-0.189208,0.101737,1077
City110428,-0.105224,0.080935,1068
City110427,-0.202161,0.266818,1066
City110426,-0.272697,-0.136234,1061
City110425,0.238184,-0.060615,1060
City110424,-0.062545,-0.015437,1059
City110423,-0.239007,-0.016427,1054
City110422,-0.378641,-0.039293,1053
City110421,0.117503,-0.255187,1038
City110420,-0.210291,0.183049,1030
City110419,-0.113530,-0.095661,1029
City110418,-0.277471,-0.061878,1024
City110417,-0.254267,-0.313882,1014
City110416,-0.198806,-0.065387,1007
City110415,0.037845,0.029311,998
City110414,-0.050944,0.145505,991
City110413,-0.184744,-0.107978,988
City110412,0.006031,-0.187802,987
City110411,-0.185927,-0.095252,984
City110410,-0.420181,0.010641,974
City110409,-0.230667,0.034823,967
City110408,-0.254120,-0.128402,965
City110407,0.367299,-0.080263,965
City110406,-0.149397,0.274162,960
