MSC97Axx,-0.220227,-0.181469,484
MSC97Bxx,-0.035041,-0.321812,244
MSC97Cxx,-0.079033,-0.328513,304
MSC97Dxx,-0.034987,-0.185593,427
MSC97Exx,0.066488,-0.064718,130
MSC97Fxx,-0.261779,0.089867,160
MSC97Gxx,-0.237761,0.054355,201
MSC97Hxx,-0.364154,0.134882,137
MSC97Ixx,-0.185905,0.188561,245
MSC97Kxx,-0.088296,0.149804,262
MSC97Mxx,0.038308,0.256206,381
MSC97Nxx,0.099024,0.400594,67
MSC97Pxx,0.334077,0.069814,24
MSC97Qxx,0.500000,0.052966,23
MSC97Rxx,0.385811,-0.061328,24
MSC97Uxx,0.083487,-0.253620,702
