1.00000000,0.04120879,0.04060914,0.04390779,0.03908795,0.04037267,0.04087591,0.01610306,0.00548697,0.03217158,0.02312139,0.00725953,0.00393701,0.00000000,0.00000000,0.02866779
0.04120879,1.00000000,0.10218978,0.10730253,0.02673797,0.01980198,0.00898876,0.00524934,0.00408998,0.03162055,0.01280000,0.00000000,0.00746269,0.00749064,0.00746269,0.02325581
0.04060914,0.10218978,1.00000000,0.21067031,0.04147465,0.01724138,0.01980198,0.01814059,0.00364299,0.00000000,0.00291971,0.00000000,0.00609756,0.00000000,0.00000000,0.04771372
0.04390779,0.10730253,0.21067031,1.00000000,0.06104129,0.02385009,0.04458599,0.00000000,0.02976190,0.03773585,0.01980198,0.00404858,0.00000000,0.00444444,0.02217295,0.06908769
0.03908795,0.02673797,0.04147465,0.06104129,1.00000000,0.03448276,0.02416918,0.00749064,0.02133333,0.03571429,0.01565558,0.01015228,0.03896104,0.00000000,0.02597403,0.00721154
0.04037267,0.01980198,0.01724138,0.02385009,0.03448276,1.00000000,0.08864266,0.04713805,0.08888889,0.05213270,0.01848429,0.01762115,0.01086957,0.00000000,0.00000000,0.01160093
0.04087591,0.00898876,0.01980198,0.04458599,0.02416918,0.08864266,1.00000000,0.06508876,0.09417040,0.03887689,0.03780069,0.00000000,0.00888889,0.00000000,0.00888889,0.02214839
0.01610306,0.00524934,0.01814059,0.00000000,0.00749064,0.04713805,0.06508876,1.00000000,0.08376963,0.04511278,0.01158301,0.00980392,0.01242236,0.00000000,0.00000000,0.01668653
0.00548697,0.00408998,0.00364299,0.02976190,0.02133333,0.08888889,0.09417040,0.08376963,1.00000000,0.05522682,0.03194888,0.04487179,0.00743494,0.00000000,0.00743494,0.03590285
0.03217158,0.03162055,0.00000000,0.03773585,0.03571429,0.05213270,0.03887689,0.04511278,0.05522682,1.00000000,0.04976672,0.02431611,0.00699301,0.00701754,0.00699301,0.01867220
0.02312139,0.01280000,0.00291971,0.01980198,0.01565558,0.01848429,0.03780069,0.01158301,0.03194888,0.04976672,1.00000000,0.03125000,0.01481481,0.00495050,0.00987654,0.02216066
0.00725953,0.00000000,0.00000000,0.00404858,0.01015228,0.01762115,0.00000000,0.00980392,0.04487179,0.02431611,0.03125000,1.00000000,0.02197802,0.02222222,0.00000000,0.00520156
0.00393701,0.00746269,0.00609756,0.00000000,0.03896104,0.01086957,0.00888889,0.01242236,0.00743494,0.00699301,0.01481481,0.02197802,1.00000000,0.08510638,0.08333333,0.00550964
0.00000000,0.00749064,0.00000000,0.00444444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00701754,0.00495050,0.02222222,0.08510638,1.00000000,0.08510638,0.01103448
0.00000000,0.00746269,0.00000000,0.02217295,0.02597403,0.00000000,0.00888889,0.00000000,0.00743494,0.00699301,0.00987654,0.00000000,0.08333333,0.08510638,1.00000000,0.03030303
0.02866779,0.02325581,0.04771372,0.06908769,0.00721154,0.01160093,0.02214839,0.01668653,0.03590285,0.01867220,0.02216066,0.00520156,0.00550964,0.01103448,0.03030303,1.00000000
