55266,94761,140029,175283,82870,67281,154150,69962,82206,113974,99885,101890,87702,76035,60389,142169,85738,92917,84252,116935,70065,91294,82772,190835,290402,138173,76737,65660,100144,96741,69463,67498,85856,154975,164179,118860,81345,78973,145398,114719,80342,98382,106550,208041,221673,275027,325263,105453,195820,232338,81398,86892,159390,110432,99704,65679,71375,213417,156400,127232,180104,130925,58848
94761,39495,124258,159512,67099,51510,138379,54191,66435,98203,84114,86119,71931,60264,44618,126398,69967,77146,68481,101164,54294,75523,67001,175064,274631,122402,60966,49889,84373,80970,53692,51727,70085,139204,148408,103089,65574,63202,129627,98948,64571,82611,90779,192270,205902,259256,309492,89682,180049,216567,65627,71121,143619,94661,83933,49908,55604,197646,140629,111461,164333,115154,43077
140029,124258,84763,204780,112367,96778,183647,99459,111703,143471,129382,131387,117199,105532,89886,171666,115235,122414,113749,146432,99562,120791,112269,220332,319899,167670,106234,95157,129641,126238,98960,96995,115353,184472,193676,148357,110842,108470,174895,144216,109839,127879,136047,237538,251170,304524,354760,134950,225317,261835,110895,116389,188887,139929,129201,95176,100872,242914,185897,156729,209601,160422,88345
175283,159512,204780,120017,147621,132032,218901,134713,146957,178725,164636,166641,152453,140786,125140,206920,150489,157668,149003,181686,134816,156045,147523,255586,355153,202924,141488,130411,164895,161492,134214,132249,150607,219726,228930,183611,146096,143724,210149,179470,145093,163133,171301,272792,286424,339778,390014,170204,260571,297089,146149,151643,224141,175183,164455,130430,136126,278168,221151,191983,244855,195676,123599
82870,67099,112367,147621,27604,39619,126488,42300,54544,86312,72223,74228,60040,48373,32727,114507,58076,65255,56590,89273,42403,63632,55110,163173,262740,110511,49075,37998,72482,69079,41801,39836,58194,127313,136517,91198,53683,51311,117736,87057,52680,70720,78888,180379,194011,247365,297601,77791,168158,204676,53736,59230,131728,82770,72042,38017,43713,185755,128738,99570,152442,103263,31186
67281,51510,96778,132032,39619,12015,110899,26711,38955,70723,56634,58639,44451,32784,17138,98918,42487,49666,41001,73684,26814,48043,39521,147584,247151,94922,33486,22409,56893,53490,26212,24247,42605,111724,120928,75609,38094,35722,102147,71468,37091,55131,63299,164790,178422,231776,282012,62202,152569,189087,38147,43641,116139,67181,56453,22428,28124,170166,113149,83981,136853,87674,15597
154150,138379,183647,218901,126488,110899,98884,113580,125824,157592,143503,145508,131320,119653,104007,185787,129356,136535,127870,160553,113683,134912,126390,234453,334020,181791,120355,109278,143762,140359,113081,111116,129474,198593,207797,162478,124963,122591,189016,158337,123960,142000,150168,251659,265291,318645,368881,149071,239438,275956,125016,130510,203008,154050,143322,109297,114993,257035,200018,170850,223722,174543,102466
69962,54191,99459,134713,42300,26711,113580,14696,41636,73404,59315,61320,47132,35465,19819,101599,45168,52347,43682,76365,29495,50724,42202,150265,249832,97603,36167,25090,59574,56171,28893,26928,45286,114405,123609,78290,40775,38403,104828,74149,39772,57812,65980,167471,181103,234457,284693,64883,155250,191768,40828,46322,118820,69862,59134,25109,30805,172847,115830,86662,139534,90355,18278
82206,66435,111703,146957,54544,38955,125824,41636,26940,85648,71559,73564,59376,47709,32063,113843,57412,64591,55926,88609,41739,62968,54446,162509,262076,109847,48411,37334,71818,68415,41137,39172,57530,126649,135853,90534,53019,50647,117072,86393,52016,70056,78224,179715,193347,246701,296937,77127,167494,204012,53072,58566,131064,82106,71378,37353,43049,185091,128074,98906,151778,102599,30522
113974,98203,143471,178725,86312,70723,157592,73404,85648,58708,103327,105332,91144,79477,63831,145611,89180,96359,87694,120377,73507,94736,86214,194277,293844,141615,80179,69102,103586,100183,72905,70940,89298,158417,167621,122302,84787,82415,148840,118161,83784,101824,109992,211483,225115,278469,328705,108895,199262,235780,84840,90334,162832,113874,103146,69121,74817,216859,159842,130674,183546,134367,62290
99885,84114,129382,164636,72223,56634,143503,59315,71559,103327,44619,91243,77055,65388,49742,131522,75091,82270,73605,106288,59418,80647,72125,180188,279755,127526,66090,55013,89497,86094,58816,56851,75209,144328,153532,108213,70698,68326,134751,104072,69695,87735,95903,197394,211026,264380,314616,94806,185173,221691,70751,76245,148743,99785,89057,55032,60728,202770,145753,116585,169457,120278,48201
101890,86119,131387,166641,74228,58639,145508,61320,73564,105332,91243,46624,79060,67393,51747,133527,77096,84275,75610,108293,61423,82652,74130,182193,281760,129531,68095,57018,91502,88099,60821,58856,77214,146333,155537,110218,72703,70331,136756,106077,71700,89740,97908,199399,213031,266385,316621,96811,187178,223696,72756,78250,150748,101790,91062,57037,62733,204775,147758,118590,171462,122283,50206
87702,71931,117199,152453,60040,44451,131320,47132,59376,91144,77055,79060,32436,53205,37559,119339,62908,70087,61422,94105,47235,68464,59942,168005,267572,115343,53907,42830,77314,73911,46633,44668,63026,132145,141349,96030,58515,56143,122568,91889,57512,75552,83720,185211,198843,252197,302433,82623,172990,209508,58568,64062,136560,87602,76874,42849,48545,190587,133570,104402,157274,108095,36018
76035,60264,105532,140786,48373,32784,119653,35465,47709,79477,65388,67393,53205,20769,25892,107672,51241,58420,49755,82438,35568,56797,48275,156338,255905,103676,42240,31163,65647,62244,34966,33001,51359,120478,129682,84363,46848,44476,110901,80222,45845,63885,72053,173544,187176,240530,290766,70956,161323,197841,46901,52395,124893,75935,65207,31182,36878,178920,121903,92735,145607,96428,24351
60389,44618,89886,125140,32727,17138,104007,19819,32063,63831,49742,51747,37559,25892,5123,92026,35595,42774,34109,66792,19922,41151,32629,140692,240259,88030,26594,15517,50001,46598,19320,17355,35713,104832,114036,68717,31202,28830,95255,64576,30199,48239,56407,157898,171530,224884,275120,55310,145677,182195,31255,36749,109247,60289,49561,15536,21232,163274,106257,77089,129961,80782,8705
142169,126398,171666,206920,114507,98918,185787,101599,113843,145611,131522,133527,119339,107672,92026,86903,117375,124554,115889,148572,101702,122931,114409,222472,322039,169810,108374,97297,131781,128378,101100,99135,117493,186612,195816,150497,112982,110610,177035,146356,111979,130019,138187,239678,253310,306664,356900,137090,227457,263975,113035,118529,191027,142069,131341,97316,103012,245054,188037,158869,211741,162562,90485
