MSC00-XX,0.015991,0.003730,22671
MSC01-XX,0.038737,-0.015275,18139
MSC03-XX,0.167497,0.070489,41871
MSC05-XX,0.138605,0.077394,49528
MSC06-XX,0.197943,0.030887,14584
MSC08-XX,0.295329,0.013865,7195
MSC11-XX,0.113916,-0.045321,46802
MSC12-XX,0.156159,-0.074324,8254
MSC13-XX,0.216918,-0.077348,13125
MSC14-XX,0.124786,-0.147135,25160
MSC15-XX,0.053440,0.014505,20863
MSC16-XX,0.180742,-0.138675,22755
MSC17-XX,0.057558,-0.177245,15106
MSC18-XX,0.201007,-0.098384,11068
MSC19-XX,0.216945,-0.269669,1114
MSC20-XX,0.127753,-0.092600,47232
MSC22-XX,0.022509,-0.125898,17280
MSC26-XX,0.029072,0.081083,16206
MSC28-XX,0.026130,0.053945,15615
MSC30-XX,-0.033936,-0.052769,33579
MSC31-XX,-0.187762,-0.087255,8579
MSC32-XX,0.004939,-0.172627,18444
MSC33-XX,-0.111444,-0.010875,12693
MSC34-XX,-0.100804,0.030927,62540
MSC35-XX,-0.140865,-0.021175,100217
MSC37-XX,-0.066234,-0.071876,23749
MSC39-XX,-0.013196,0.073875,7112
MSC40-XX,-0.084008,0.206481,6406
MSC41-XX,-0.081670,0.115585,27116
MSC42-XX,-0.108018,0.125042,19198
MSC43-XX,-0.028155,-0.175656,8170
MSC44-XX,-0.156777,0.084778,7239
MSC45-XX,-0.190728,0.045707,18191
MSC46-XX,0.000230,-0.038994,55168
MSC47-XX,-0.060776,-0.001756,49930
MSC49-XX,-0.109660,0.067769,31830
MSC51-XX,0.140556,-0.021989,15400
MSC52-XX,0.116053,0.042569,10757
MSC53-XX,-0.060974,-0.139444,45337
MSC54-XX,0.127682,0.015448,33335
MSC55-XX,0.093148,-0.167735,14991
MSC57-XX,0.062397,-0.155011,22872
MSC58-XX,-0.040746,-0.102455,25143
MSC60-XX,-0.027904,0.117854,80276
MSC62-XX,0.001975,0.209828,77173
MSC65-XX,-0.080985,0.079626,100774
MSC68-XX,0.102764,0.114093,83386
MSC70-XX,-0.140547,-0.048926,25230
MSC74-XX,-0.200927,0.073863,68272
MSC76-XX,-0.251885,0.014679,79254
MSC78-XX,-0.210455,-0.052962,6441
MSC80-XX,-0.249422,0.042973,10315
MSC81-XX,-0.053996,-0.109890,25164
MSC82-XX,-0.128962,-0.075353,12860
MSC83-XX,-0.128689,-0.192733,9990
MSC85-XX,-0.300795,-0.057577,3290
MSC86-XX,-0.268980,0.116256,4645
MSC90-XX,0.041117,0.196071,63500
MSC91-XX,0.077394,0.207762,32964
MSC92-XX,-0.058917,0.151011,20332
MSC93-XX,-0.039341,0.101669,61343
MSC94-XX,0.068285,0.124724,29112
MSC97-XX,0.500000,0.314464,69
