-0.026086,-0.26825
0.61315,0.13431
-0.01017,-0.2902
-0.026127,0.061525
-0.051304,0.031749
-0.0064451,-0.013823
-0.017379,-0.19108
-0.013182,-0.155
-0.012243,0.055563
-0.019943,0.047906
-0.0027999,0.063127
0.0068939,-0.0097192
-0.023343,-0.15213
-0.020311,0.037095
-0.034774,-0.0093204
-0.040662,0.055869
0.027906,0.020614
-0.016316,-0.30427
-0.014636,-0.26613
-0.03066,0.04955
-0.07788,0.10807
-0.042394,0.0033888
-0.030318,0.037196
-0.041803,0.041855
-0.066492,0.097862
0.024656,0.035559
-0.039427,0.028787
0.00063795,0.049873
-0.36957,0.31943
-0.36957,0.31943
-0.0065148,0.024092
0.0032009,0.025674
0.57188,0.12708
0.013233,0.0305
-0.020638,0.025386
-0.029465,0.024358
0.012273,0.04243
-0.011306,0.031927
0.00095915,0.036488
-0.0087651,0.042869
0.012047,0.055623
0.018976,-0.0029046
-0.053363,0.01745
-0.020093,-0.29384
-0.022256,-0.27992
-0.041603,0.016964
0.0049496,0.002882
-0.013446,0.006472
-0.0052426,-0.0010198
-0.059108,0.084542
-0.080074,0.094398
-0.022993,0.010646
-0.021741,-0.015801
-0.028749,0.00079305
-0.032466,0.01289
0.59252,0.1307
0.016266,0.0087169
0.01553,0.019955
-0.020982,-0.25904
-0.015596,0.017993
-0.01715,-0.0046349
0.0049802,0.014738
-0.0046758,0.012766
