MSC00-XX,0.013844,-0.000776,18266
MSC01-XX,0.029179,0.020258,15233
MSC03-XX,0.137387,-0.010122,36149
MSC05-XX,0.119697,-0.031223,41537
MSC06-XX,0.149632,0.028336,12492
MSC08-XX,0.217538,0.047308,6278
MSC11-XX,0.079809,0.056175,39826
MSC12-XX,0.097428,0.092139,7064
MSC13-XX,0.135338,0.114066,11248
MSC14-XX,0.048503,0.144140,20978
MSC15-XX,0.039072,-0.001579,17933
MSC16-XX,0.105100,0.142839,19170
MSC17-XX,0.001659,0.146181,11526
MSC18-XX,0.117680,0.120235,9959
MSC19-XX,0.107289,0.274828,585
MSC20-XX,0.075055,0.096883,41039
MSC22-XX,-0.009078,0.096587,15131
MSC26-XX,0.026571,-0.046286,13605
MSC28-XX,0.039826,-0.029950,13594
MSC30-XX,-0.036746,0.030630,29454
MSC31-XX,-0.157179,0.025212,7474
MSC32-XX,-0.034967,0.125033,15836
MSC33-XX,-0.087325,-0.027829,10741
MSC34-XX,-0.067798,-0.043847,53620
MSC35-XX,-0.109112,-0.008471,82556
MSC37-XX,-0.068750,0.045612,17310
MSC39-XX,0.021406,-0.084023,5871
MSC40-XX,-0.026397,-0.167913,5778
MSC41-XX,-0.041000,-0.097046,23740
MSC42-XX,-0.064503,-0.110927,16374
MSC43-XX,-0.060346,0.122400,7173
MSC44-XX,-0.100762,-0.090908,6384
MSC45-XX,-0.128554,-0.077360,16332
MSC46-XX,-0.010606,0.029077,48252
MSC47-XX,-0.043924,-0.005699,43487
MSC49-XX,-0.062794,-0.069778,27801
MSC51-XX,0.108839,0.030616,13624
MSC52-XX,0.095263,-0.007110,8992
MSC53-XX,-0.072953,0.092061,38187
MSC54-XX,0.085627,0.025747,29249
MSC55-XX,0.030582,0.142232,13445
MSC57-XX,0.013123,0.128157,19721
MSC58-XX,-0.051955,0.072612,20134
MSC60-XX,-0.001214,-0.083672,69221
MSC62-XX,0.050800,-0.149608,65172
MSC65-XX,-0.038115,-0.079848,85774
MSC68-XX,0.103449,-0.064436,66549
MSC70-XX,-0.106666,0.009453,21698
MSC74-XX,-0.131662,-0.095917,57249
MSC76-XX,-0.179807,-0.057230,65628
MSC78-XX,-0.166044,0.000386,4671
MSC80-XX,-0.174674,-0.074789,7472
MSC81-XX,-0.067061,0.067069,16524
MSC82-XX,-0.116597,0.024619,8865
MSC83-XX,-0.139490,0.115678,7313
MSC85-XX,-0.235804,-0.013710,2786
MSC86-XX,-0.187838,-0.133399,3339
MSC90-XX,0.070086,-0.130158,52749
MSC91-XX,0.104064,-0.131389,26732
MSC92-XX,-0.009466,-0.124098,16010
MSC93-XX,-0.010798,-0.073048,50848
MSC94-XX,0.076138,-0.075115,24309
MSC97-XX,0.500000,-0.269282,42
