1.00000000,0.04520464,0.05737182,0.03684777,0.05017574,0.06735223,0.03213933,0.02415660,0.02148331,0.01650115,0.03539192,0.04324794,0.02650998,0.03945965,0.02497162,0.01236559,0.00197239
0.04520464,1.00000000,0.06097665,0.07168894,0.16030956,0.06133156,0.01843627,0.05170161,0.10447761,0.01171822,0.03277621,0.07539199,0.03131164,0.02429907,0.01923447,0.00531679,0.00052138
0.05737182,0.06097665,1.00000000,0.11087420,0.10936341,0.19815207,0.07197849,0.12989017,0.19472862,0.09191301,0.04015535,0.12077410,0.11351136,0.01916521,0.01017442,0.00380016,0.00193494
0.03684777,0.07168894,0.11087420,1.00000000,0.06684788,0.13535816,0.03556665,0.11909784,0.15756535,0.05980309,0.05523659,0.05652800,0.05311111,0.00738916,0.00591424,0.00740466,0.00381033
0.05017574,0.16030956,0.10936341,0.06684788,1.00000000,0.07140982,0.04106776,0.08423125,0.21726173,0.02853351,0.05880736,0.09449044,0.08069282,0.02265173,0.01883512,0.04278591,0.00036108
0.06735223,0.06133156,0.19815207,0.13535816,0.07140982,1.00000000,0.10836460,0.10642233,0.14758576,0.04922395,0.08114249,0.11989189,0.05691114,0.04234399,0.00719930,0.00298926,0.00000000
0.03213933,0.01843627,0.07197849,0.03556665,0.04106776,0.10836460,1.00000000,0.20106345,0.08219589,0.15356245,0.06490402,0.05242604,0.02125482,0.00817364,0.02512768,0.00175728,0.00071200
0.02415660,0.05170161,0.12989017,0.11909784,0.08423125,0.10642233,0.20106345,1.00000000,0.09318633,0.13899307,0.04097982,0.08286069,0.12149584,0.04424726,0.04515461,0.00541528,0.00326357
0.02148331,0.10447761,0.19472862,0.15756535,0.21726173,0.14758576,0.08219589,0.09318633,1.00000000,0.05555916,0.04548085,0.14055062,0.13844252,0.02705687,0.01869300,0.01271658,0.00151210
0.01650115,0.01171822,0.09191301,0.05980309,0.02853351,0.04922395,0.15356245,0.13899307,0.05555916,1.00000000,0.04885463,0.02762880,0.01208534,0.00592177,0.00615858,0.00044336,0.00000000
0.03539192,0.03277621,0.04015535,0.05523659,0.05880736,0.08114249,0.06490402,0.04097982,0.04548085,0.04885463,1.00000000,0.14738030,0.02103365,0.00916546,0.00593975,0.03163169,0.00000000
0.04324794,0.07539199,0.12077410,0.05652800,0.09449044,0.11989189,0.05242604,0.08286069,0.14055062,0.02762880,0.14738030,1.00000000,0.15551648,0.02669711,0.02537871,0.01096931,0.00567988
0.02650998,0.03131164,0.11351136,0.05311111,0.08069282,0.05691114,0.02125482,0.12149584,0.13844252,0.01208534,0.02103365,0.15551648,1.00000000,0.05424200,0.02445971,0.00264951,0.01128962
0.03945965,0.02429907,0.01916521,0.00738916,0.02265173,0.04234399,0.00817364,0.04424726,0.02705687,0.00592177,0.00916546,0.02669711,0.05424200,1.00000000,0.07388356,0.01057906,0.01166781
0.02497162,0.01923447,0.01017442,0.00591424,0.01883512,0.00719930,0.02512768,0.04515461,0.01869300,0.00615858,0.00593975,0.02537871,0.02445971,0.07388356,1.00000000,0.01687052,0.01181335
0.01236559,0.00531679,0.00380016,0.00740466,0.04278591,0.00298926,0.00175728,0.00541528,0.01271658,0.00044336,0.03163169,0.01096931,0.00264951,0.01057906,0.01687052,1.00000000,0.00000000
0.00197239,0.00052138,0.00193494,0.00381033,0.00036108,0.00000000,0.00071200,0.00326357,0.00151210,0.00000000,0.00000000,0.00567988,0.01128962,0.01166781,0.01181335,0.00000000,1.00000000
