2352,4831,5352,3024,4152,4843,3034,3324,3819
4831,2479,5479,3151,4279,4970,3161,3451,3946
5352,5479,3000,3672,4800,5491,3682,3972,4467
3024,3151,3672,672,2472,3163,1354,1644,2139
4152,4279,4800,2472,1800,4291,2482,2772,3267
4843,4970,5491,3163,4291,2491,3173,3463,3958
3034,3161,3682,1354,2482,3173,682,1654,2149
3324,3451,3972,1644,2772,3463,1654,972,2439
3819,3946,4467,2139,3267,3958,2149,2439,1467
