1.00000000,0.07327675,0.04035874,0.00661376,0.00192678,0.11108817,0.00263678,0.03489771,0.05551191
0.07327675,1.00000000,0.13761635,0.01840685,0.00747838,0.05835010,0.00759253,0.03013619,0.05473898
0.04035874,0.13761635,1.00000000,0.06753813,0.04583333,0.09688581,0.00271592,0.03877140,0.02999776
0.00661376,0.01840685,0.06753813,1.00000000,0.00889968,0.01833702,0.00147710,0.00608273,0.00000000
0.00192678,0.00747838,0.04583333,0.00889968,1.00000000,0.03216034,0.00000000,0.06277056,0.03489440
0.11108817,0.05835010,0.09688581,0.01833702,0.03216034,1.00000000,0.02521273,0.15535663,0.00252653
0.00263678,0.00759253,0.00271592,0.00147710,0.00000000,0.02521273,1.00000000,0.01209190,0.00000000
0.03489771,0.03013619,0.03877140,0.00608273,0.06277056,0.15535663,0.01209190,1.00000000,0.00574006
0.05551191,0.05473898,0.02999776,0.00000000,0.03489440,0.00252653,0.00000000,0.00574006,1.00000000
