MSC00,-0.015866,-2.8478e-05,343
MSC01,-0.015888,-2.7279e-05,378
MSC03,-0.015822,-8.6315e-05,978
MSC05,-0.015849,-6.4625e-05,845
MSC06,-0.015804,-7.8911e-05,338
MSC08,-0.015755,-0.00012937,194
MSC11,-0.015792,-2.064e-05,1097
MSC12,-0.01578,-4.9848e-05,133
MSC13,-0.015737,-4.3303e-05,372
MSC14,-0.015745,-7.5157e-06,445
MSC15,-0.015835,-3.9129e-05,360
MSC16,-0.015714,-3.1837e-05,518
MSC17,-0.015738,4.5509e-05,189
MSC18,-0.015753,-5.175e-05,320
MSC19,-0.015595,-3.9528e-05,17
MSC20,-0.015776,-4.0071e-05,1318
MSC22,-0.015799,2.7596e-05,379
MSC26,-0.015863,1.1537e-05,345
MSC28,-0.015847,1.8464e-05,328
MSC30,-0.015857,6.1985e-05,789
MSC31,-0.01589,8.3507e-05,255
MSC32,-0.01579,6.5603e-05,346
MSC33,-0.015925,8.5248e-05,341
MSC34,-0.015902,1.0203e-05,1240
MSC35,-0.015919,3.5361e-05,1522
MSC37,-0.015831,3.6488e-07,124
MSC39,-0.015872,5.8757e-05,194
MSC40,-0.01589,0.0001182,205
MSC41,-0.015927,6.3744e-05,376
MSC42,-0.015902,5.7678e-05,424
MSC43,-0.015804,9.164e-05,270
MSC44,-0.015958,0.00010302,169
MSC45,-0.01597,4.5916e-05,386
MSC46,-0.015864,3.1889e-05,1464
MSC47,-0.015883,3.369e-05,1105
MSC49,-0.015937,-2.3254e-05,530
MSC51,-0.015841,-6.9321e-05,450
MSC52,-0.015856,-8.1862e-05,197
MSC53,-0.015814,5.3217e-05,911
MSC54,-0.015807,-6.1213e-06,859
MSC55,-0.015761,1.6455e-05,468
MSC57,-0.015762,3.4731e-05,665
MSC58,-0.01581,4.4468e-05,281
MSC60,-0.015917,-3.2379e-05,1412
MSC62,-0.015945,-9.8273e-05,1238
MSC65,-0.015937,9.7541e-06,1532
MSC68,-0.015911,-7.1876e-05,1214
MSC70,-0.015925,-9.6329e-06,540
MSC74,-0.015983,1.5064e-05,1489
MSC76,-0.015986,3.0096e-05,1436
MSC78,-0.016,-3.7589e-05,30
MSC80,-0.016053,4.3381e-05,88
MSC81,-0.015852,0.00010162,140
MSC82,-0.015942,0.00013955,37
MSC83,-0.015842,0.00013788,73
MSC85,-0.016149,-5.8288e-06,8
MSC86,-0.016066,-7.8236e-05,8
MSC90,-0.015957,-6.9756e-05,1047
MSC91,-0.015899,-0.00012667,643
MSC92,-0.015926,-9.7554e-05,190
MSC93,-0.01594,-4.9444e-05,811
MSC94,-0.015892,-7.9779e-05,607
MSC97,0.98385,2.8653e-08,1
